SSC_CODE_2016,M_AgriForestFish_0,M_AgriForestFish_1_15,M_AgriForestFish_16_24,M_AgriForestFish_25_34,M_AgriForestFish_35_39,M_AgriForestFish_40,M_AgriForestFish_41_48,M_AgriForestFish_49over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_15,M_Min_16_24,M_Min_25_34,M_Min_35_39,M_Min_40,M_Min_41_48,M_Min_49over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_15,M_Mnfg_16_24,M_Mnfg_25_34,M_Mnfg_35_39,M_Mnfg_40,M_Mnfg_41_48,M_Mnfg_49over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_15,M_EGW_WS_16_24,M_EGW_WS_25_34,M_EGW_WS_35_39,M_EGW_WS_40,M_EGW_WS_41_48,M_EGW_WS_49over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_15,M_Cnstn_16_24,M_Cnstn_25_34,M_Cnstn_35_39,M_Cnstn_40,M_Cnstn_41_48,M_Cnstn_49over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_15,M_WTrade_16_24,M_WTrade_25_34,M_WTrade_35_39,M_WTrade_40,M_WTrade_41_48,M_WTrade_49over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_15,M_RTrade_16_24,M_RTrade_25_34,M_RTrade_35_39,M_RTrade_40,M_RTrade_41_48,M_RTrade_49over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_15,M_AccomFoodS_16_24,M_AccomFoodS_25_34,M_AccomFoodS_35_39,M_AccomFoodS_40,M_AccomFoodS_41_48,M_AccomFoodS_49over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_15,M_TransPostWhse_16_24,M_TransPostWhse_25_34,M_TransPostWhse_35_39,M_TransPostWhse_40,M_TransPostWhse_41_48,M_TransPostWhse_49over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_15,M_InfoMedTelecom_16_24,M_InfoMedTelecom_25_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40,M_InfoMedTelecom_41_48,M_InfoMedTelecom_49over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_15,M_FinInsurS_16_24,M_FinInsurS_25_34,M_FinInsurS_35_39,M_FinInsurS_40,M_FinInsurS_41_48,M_FinInsurS_49over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_15,M_RentHirREserv_16_24,M_RentHirREserv_25_34,M_RentHirREserv_35_39,M_RentHirREserv_40,M_RentHirREserv_41_48,M_RentHirREserv_49over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_15,M_ProScieTechServ_16_24,M_ProScieTechServ_25_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40,M_ProScieTechServ_41_48,M_ProScieTechServ_49over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_15,M_AdminSupServ_16_24,M_AdminSupServ_25_34,M_AdminSupServ_35_39,M_AdminSupServ_40,M_AdminSupServ_41_48,M_AdminSupServ_49over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_15,M_PubAdmiSafety_16_24,M_PubAdmiSafety_25_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40,M_PubAdmiSafety_41_48,M_PubAdmiSafety_49over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_15,M_EducTrain_16_24,M_EducTrain_25_34,M_EducTrain_35_39,M_EducTrain_40,M_EducTrain_41_48,M_EducTrain_49over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_15,M_HealthCareSocA_16_24,M_HealthCareSocA_25_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40,M_HealthCareSocA_41_48,M_HealthCareSocA_49over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_15,M_ArtRecServ_16_24,M_ArtRecServ_25_34,M_ArtRecServ_35_39,M_ArtRecServ_40,M_ArtRecServ_41_48,M_ArtRecServ_49over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_15,M_OthServ_16_24,M_OthServ_25_34,M_OthServ_35_39,M_OthServ_40,M_OthServ_41_48,M_OthServ_49over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_15,M_ID_NS_16_24,M_ID_NS_25_34,M_ID_NS_35_39,M_ID_NS_40,M_ID_NS_41_48,M_ID_NS_49over,M_ID_NS_hours_NS,M_ID_NS_Tot
SSC50029,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50030,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4
SSC50031,0,0,0,0,0,0,0,3,0,5,10,0,0,0,0,6,5,28,0,48,0,3,0,0,9,18,7,5,0,48,0,0,0,0,0,4,5,3,0,9,4,3,0,8,5,22,12,36,0,97,0,0,0,0,3,3,3,9,0,18,0,0,5,3,3,8,3,16,0,45,3,6,5,0,3,7,6,6,0,39,3,3,3,5,12,9,7,18,4,60,0,0,0,0,7,9,4,5,0,16,3,0,3,0,4,11,0,3,0,23,0,0,0,3,3,3,3,3,0,13,0,3,4,3,9,14,3,12,0,47,0,0,4,3,0,4,0,0,0,17,0,3,0,0,12,9,5,7,0,37,0,0,3,3,7,4,3,7,0,27,3,8,3,3,7,5,3,7,0,32,0,3,4,3,8,10,5,14,0,39,0,0,3,7,6,3,4,8,0,28,3,0,3,11,6,3,0,16,12,53
SSC50032,0,0,0,0,0,0,0,3,0,8,6,0,0,0,3,3,3,30,3,53,0,3,0,0,21,14,4,4,0,49,0,0,0,0,6,0,0,0,0,10,3,4,0,12,19,42,18,35,5,138,0,3,0,3,4,10,0,3,0,21,0,9,9,3,12,4,7,3,3,45,0,8,6,8,3,3,0,3,0,24,0,0,0,8,6,7,8,4,0,37,0,0,0,3,5,3,0,0,0,9,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,12,6,6,0,44,0,0,3,3,0,3,3,4,0,19,0,0,0,5,12,12,0,9,0,46,0,0,3,0,5,6,0,9,0,23,0,3,6,4,8,3,0,0,0,30,0,0,0,0,0,0,0,3,0,7,0,0,3,0,8,3,4,8,0,30,0,0,3,3,3,9,7,4,5,41
SSC50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,18,0,6,0,8,6,5,3,7,0,34,0,0,0,0,0,0,0,0,0,4,0,0,6,4,7,14,6,7,0,43,0,0,0,3,3,0,0,0,0,13,0,3,0,3,0,4,3,0,0,22,3,3,7,3,3,0,0,4,0,21,3,0,6,3,4,8,4,3,0,20,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,5,4,6,0,24,0,0,3,3,0,0,0,0,0,6,0,0,3,0,4,7,9,3,0,25,0,0,0,3,6,0,0,0,0,9,0,0,0,0,4,4,4,0,0,15,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,5,0,9,4,25
SSC50035,0,0,3,0,3,3,0,0,0,8,8,3,0,5,5,22,18,69,0,136,5,5,3,9,19,24,14,37,0,115,0,0,0,0,5,5,0,4,0,19,3,6,4,7,28,61,16,66,0,192,0,3,6,0,9,13,9,20,0,58,0,19,6,13,14,16,9,29,0,103,3,38,10,6,7,4,0,10,0,79,3,3,3,4,14,14,14,16,0,73,0,0,0,0,3,5,4,3,0,11,0,4,6,0,0,13,13,18,0,51,3,3,3,13,6,13,3,28,0,71,7,6,9,8,14,43,23,61,0,173,0,10,3,0,3,12,3,4,0,36,3,4,0,4,17,17,11,15,0,75,0,16,9,3,15,16,11,13,0,88,0,11,5,9,17,15,21,23,0,99,0,11,0,0,3,3,3,7,0,32,0,3,0,3,3,7,3,7,0,33,0,14,0,3,8,23,5,21,10,90
SSC50036,0,0,0,4,4,4,7,3,0,18,6,3,0,0,13,42,33,80,0,179,3,3,3,3,50,59,53,50,3,229,0,0,0,0,15,10,9,10,0,49,12,5,15,26,44,117,52,116,3,399,3,3,0,5,18,35,13,29,0,99,0,29,19,14,28,39,19,32,0,177,3,55,16,10,14,9,11,17,0,131,3,8,10,8,28,37,22,35,0,150,4,3,0,0,8,7,9,3,0,25,0,0,0,0,14,18,10,19,0,61,0,0,0,0,8,8,0,8,0,32,3,4,7,6,24,56,20,39,0,155,3,3,4,3,14,22,9,8,0,64,5,4,0,3,44,53,22,18,0,159,3,15,7,7,24,20,13,13,0,98,3,4,5,15,31,36,16,12,3,123,0,9,0,0,6,3,3,11,0,27,0,5,4,8,16,17,9,14,3,75,7,4,3,8,15,39,17,36,9,140
SSC50037,3,0,0,0,0,0,0,4,0,7,8,0,0,0,6,35,23,78,3,148,8,6,0,3,45,32,28,27,0,144,3,0,0,0,9,7,3,7,0,32,4,8,7,21,32,77,43,80,7,276,0,0,0,0,11,18,12,17,0,60,3,14,11,8,18,16,20,25,3,118,0,23,12,9,4,9,3,11,3,80,7,0,0,12,19,20,14,22,0,99,0,0,0,0,11,11,3,3,0,27,0,0,0,3,4,17,13,14,0,55,0,0,0,0,3,4,3,4,0,22,7,0,4,4,26,55,16,24,0,127,0,4,4,5,6,11,4,12,0,35,3,3,3,4,38,25,17,15,3,110,0,7,3,7,13,18,13,12,0,66,5,4,9,12,19,16,9,14,0,82,0,3,0,0,5,0,3,5,0,22,0,0,4,0,15,25,7,10,0,61,0,4,3,4,12,24,7,26,9,86
SSC50038,0,4,3,4,5,4,0,8,0,29,6,0,0,0,0,0,0,4,0,13,0,3,0,0,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,16,7,9,0,47,0,0,0,0,3,0,0,0,0,0,3,3,0,3,3,0,0,3,0,27,5,11,3,3,3,3,0,5,0,33,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,15,3,0,0,0,3,4,0,0,0,19,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,4,0,0,0,7
SSC50039,0,7,3,5,10,11,7,32,0,85,39,8,10,6,11,52,116,250,3,496,21,8,12,17,85,130,179,128,6,574,8,3,0,3,39,15,25,36,0,127,25,21,20,32,76,128,73,198,7,578,3,3,0,3,15,17,11,19,0,76,8,42,21,11,52,48,28,45,0,265,0,50,15,10,17,19,0,9,0,118,8,8,10,8,28,32,26,66,7,193,0,0,0,0,4,4,3,4,0,17,0,0,0,0,3,6,3,14,0,26,3,0,3,3,4,6,0,4,0,24,0,3,4,0,13,25,12,37,0,95,6,8,8,8,10,15,3,10,0,59,8,4,3,4,35,52,22,21,0,147,4,15,3,13,24,26,13,19,0,114,0,3,12,13,23,12,3,9,0,78,3,0,0,0,6,5,5,5,0,28,3,4,3,8,20,28,20,31,0,110,9,5,0,4,17,37,21,37,20,149
SSC50040,0,0,0,0,7,4,0,0,0,15,29,3,4,0,13,32,23,183,0,299,0,5,0,9,64,59,37,53,0,230,4,0,0,0,8,13,8,16,0,47,11,15,7,24,72,119,52,120,3,423,3,4,3,7,27,28,17,43,0,128,8,25,14,18,58,58,38,42,4,253,3,37,9,13,13,24,19,23,0,139,13,4,9,25,56,60,49,65,3,276,0,0,0,0,8,10,8,7,0,34,0,0,0,0,14,16,6,6,0,49,0,0,0,3,3,9,7,13,0,38,5,3,4,12,22,36,11,28,3,119,4,8,5,6,10,18,4,10,0,70,16,9,4,3,34,77,40,35,0,209,0,8,0,8,13,13,11,25,0,82,0,0,3,9,26,9,15,13,0,69,3,3,0,0,3,8,3,9,0,31,0,3,3,3,33,27,21,20,0,114,0,6,4,8,26,29,13,25,15,117
SSC50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50042,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50043,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50044,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50045,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50046,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50048,0,0,3,0,0,7,5,31,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50049,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50050,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50051,0,0,0,3,0,3,0,0,0,4,6,0,0,0,6,0,3,23,0,35,0,0,0,0,7,7,5,0,0,21,0,0,0,0,0,0,0,0,0,3,3,0,0,4,8,8,6,21,0,48,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,6,0,0,0,9,0,5,4,0,0,0,3,0,0,14,0,0,4,3,4,3,3,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10,5,6,3,0,26,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,15,0,3,0,0,3,0,3,3,0,19
SSC50052,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SSC50053,0,0,3,3,0,5,4,0,0,18,4,0,0,3,8,21,14,62,0,115,4,8,6,11,45,39,25,34,0,168,0,0,0,0,9,5,8,8,0,28,15,18,20,24,70,170,60,124,4,500,3,3,3,0,19,17,9,18,0,78,5,39,27,23,46,30,26,31,0,223,3,39,26,19,33,16,11,19,5,173,10,9,12,13,28,38,20,29,0,165,0,3,0,0,10,12,7,3,0,34,0,0,4,3,11,21,10,11,0,52,0,3,4,0,7,3,3,4,0,28,5,4,10,11,32,71,31,36,0,210,0,10,10,8,4,9,5,8,0,68,3,10,3,7,47,43,21,11,0,151,4,17,10,11,23,27,12,20,0,112,0,3,7,7,36,20,9,6,0,91,0,16,0,6,7,8,6,8,3,52,5,9,3,9,29,23,21,12,3,113,3,9,10,11,23,34,17,20,25,156
SSC50054,0,3,3,3,11,13,8,23,0,69,104,10,21,12,61,70,95,547,7,919,13,16,14,18,227,220,159,171,8,830,9,3,0,3,40,46,33,43,3,171,58,41,46,81,188,404,200,457,17,1490,9,0,3,5,49,74,60,81,0,283,21,77,49,41,97,77,63,84,4,511,9,105,35,26,35,28,22,47,7,308,23,9,17,29,86,109,80,153,8,521,0,7,0,3,17,21,6,11,0,68,3,0,5,3,23,29,17,21,0,99,3,6,3,7,18,18,10,37,0,98,9,14,9,16,72,107,50,90,0,372,7,14,12,17,36,38,28,22,3,177,31,14,11,14,134,223,150,177,12,766,6,21,7,13,53,47,22,37,0,205,6,11,8,22,57,40,24,29,0,202,0,12,3,8,16,9,11,9,0,72,15,9,12,5,48,89,49,75,0,307,25,13,9,17,63,85,38,80,40,384
SSC50055,4,3,3,3,3,4,0,8,0,29,7,3,0,3,13,17,3,50,0,92,0,4,19,18,125,65,37,30,4,299,3,0,0,0,8,8,3,3,0,31,7,19,23,45,83,132,62,82,5,461,6,3,3,5,28,42,16,9,3,117,4,35,34,27,68,40,30,29,4,282,5,40,36,21,41,21,22,24,3,219,0,19,30,32,49,58,29,55,7,281,0,7,0,0,16,3,3,0,3,37,0,3,0,0,12,8,5,6,0,29,0,3,0,4,15,7,3,6,0,33,0,0,0,0,40,35,23,24,0,121,3,21,24,8,23,21,4,14,0,117,8,9,12,8,50,38,26,19,0,166,3,9,3,18,15,16,12,7,0,86,8,17,27,14,58,34,4,18,4,184,4,3,3,0,8,8,3,3,0,34,0,13,19,7,27,26,13,13,0,106,5,26,21,16,55,59,16,11,40,255
SSC50056,3,0,0,3,3,3,4,12,0,31,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
