SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC51623,0,0,3,3,0,0,0,0,0,8,3,3,0,3,3,0,0,0,0,16,18,15,35,50,52,38,14,0,0,226
SSC51624,10,29,27,26,66,40,7,0,0,207,16,24,13,31,68,39,10,0,0,203,406,522,547,900,1390,1061,166,12,0,4999
SSC51625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,9,6,3,0,0,44
SSC51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,0,0,17
SSC51628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9
SSC51629,0,3,0,5,0,0,0,0,0,15,0,3,3,3,7,3,0,0,0,19,7,29,41,83,109,79,16,0,0,362
SSC51630,3,3,0,8,6,0,3,0,0,32,3,3,4,4,8,11,0,0,0,41,72,51,70,138,192,124,21,3,0,669
SSC51631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,6,4,14,4,0,0,37
SSC51632,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,11
SSC51633,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,8,10,7,12,8,0,0,40
SSC51634,3,0,7,6,5,5,0,0,0,31,3,7,3,12,9,10,3,0,0,44,43,48,92,119,150,126,19,0,0,590
SSC51635,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,11,9,15,13,28,35,23,8,3,0,139
SSC51636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51637,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,24,19,26,31,11,7,0,134
SSC51638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,4,0,0,0,15
SSC51639,0,0,0,3,3,0,0,0,0,6,0,0,3,4,0,3,0,0,0,12,4,17,41,62,62,49,10,0,0,247
SSC51640,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,19
SSC51641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,0,15
SSC51642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,9,12,15,11,4,0,0,60
SSC51643,0,7,8,6,13,13,3,0,0,54,7,4,9,3,7,7,0,0,0,41,68,93,202,238,275,175,33,7,4,1099
SSC51644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51645,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,13,50,29,40,28,3,3,0,165
SSC51646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,12,17,3,0,0,41
SSC51647,0,0,3,0,0,3,0,0,0,13,0,0,3,6,3,4,0,0,0,19,23,17,65,102,145,103,20,3,0,483
SSC51648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,9,3,19,33,46,35,5,0,0,144
SSC51649,0,8,14,12,8,3,0,0,0,45,0,0,7,9,6,0,3,0,0,34,88,98,256,312,270,126,29,6,0,1192
SSC51650,8,13,52,31,40,17,3,0,0,162,12,17,35,42,38,16,10,0,0,172,179,331,923,921,844,431,101,6,0,3743
SSC51651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,0,0,0,14
SSC51652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3
SSC51653,10,27,45,54,35,30,7,0,0,202,11,13,47,52,52,15,3,4,0,200,192,361,866,853,841,539,81,8,0,3730
SSC51654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,10,15,19,5,0,0,62
SSC51655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7
SSC51657,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,9,7,4,0,0,28
SSC51658,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,3,0,0,0,18,3,11,20,23,38,39,9,3,3,146
SSC51659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,10
SSC51660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,16,6,8,0,0,58
SSC51661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,6,3,0,0,29
SSC51662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51663,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,12,0,0,0,41
SSC51664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,8,4,9,3,0,0,42
SSC51667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,12,11,3,0,0,44
SSC51668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,3,0,0,15
SSC51669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC51670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,8,0,0,0,24
SSC51671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51672,7,23,77,43,35,25,13,4,0,230,15,24,71,57,51,33,19,3,0,266,183,477,1896,1287,1041,736,217,23,9,5864
SSC51673,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,5,8,10,9,0,0,46
SSC51674,0,3,4,5,12,7,3,0,0,31,5,0,9,6,10,10,4,3,0,47,61,65,125,158,220,198,82,7,0,909
SSC51675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,13
SSC51676,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,11,3,0,0,33
SSC51677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,13
SSC51678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,16
SSC51679,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,6,13,9,25,48,37,21,0,0,170
SSC51680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,13
SSC51682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC59494,0,0,12,9,7,3,0,0,0,44,3,12,41,28,24,23,4,0,0,126,26,202,598,332,308,266,40,0,0,1773
SSC59797,0,0,0,0,0,0,0,0,0,0,0,3,16,20,15,10,0,0,0,60,0,19,100,98,82,35,4,0,0,334
