SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC51354,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,6,0,6,0,0,9,0,12,8,3,4,0,18,9,3,5,0,15,9,9,0,0,18,8,8,7,0,23,5,8,5,0,17,7,3,0,0,13,11,17,4,0,31,3,10,0,0,17,4,7,0,0,9,7,0,0,0,7,7,6,0,0,9,10,7,4,0,24,5,3,3,0,13,93,87,50,4,236
SSC51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SSC51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,3,0,0,16
SSC51357,5,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,4,0,8,13,0,7,3,21,4,3,7,0,16,27,3,8,0,42,27,7,7,0,39,33,7,4,3,50,41,12,13,0,61,19,7,10,0,35,20,12,3,0,34,34,25,11,0,66,27,28,6,0,67,19,34,0,0,53,26,27,3,0,52,51,76,8,0,137,38,47,12,0,95,5,0,0,0,8,389,288,104,13,787
SSC51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
SSC51359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,3,0,31
SSC51360,3,0,3,0,7,0,0,0,0,0,0,0,3,0,10,0,0,3,0,3,10,3,11,0,23,4,0,9,0,16,32,3,18,0,53,13,9,12,0,39,23,10,10,3,44,32,21,8,0,60,18,32,14,0,60,12,30,15,0,52,46,83,12,0,142,35,54,8,0,96,32,37,3,0,71,22,29,3,0,49,30,54,4,0,88,40,62,15,0,116,4,3,0,0,4,349,426,152,6,942
SSC51361,3,0,11,0,16,3,0,0,0,4,0,4,14,3,18,0,0,17,0,23,9,0,14,4,27,3,3,22,0,25,15,9,28,3,51,12,11,21,0,45,22,19,24,3,61,16,31,16,3,64,26,50,16,3,97,35,63,18,0,114,77,152,31,3,263,81,103,8,3,200,82,97,7,3,192,73,128,6,3,208,162,251,15,6,426,76,134,19,3,233,22,15,6,4,46,718,1071,296,45,2117
SSC51362,4,0,4,0,9,3,0,0,0,4,3,0,6,0,9,0,0,13,0,13,9,3,9,0,20,0,0,22,0,26,29,19,16,0,58,10,5,20,0,40,18,19,19,3,56,17,24,10,4,60,19,25,11,0,58,32,36,13,0,70,69,106,17,0,188,59,94,5,3,162,35,55,3,0,93,25,37,0,0,59,24,39,3,0,74,39,74,17,0,128,7,8,5,0,30,412,546,193,22,1169
SSC51363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4
SSC51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,23
SSC51365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51366,9,0,7,0,21,0,3,0,0,6,0,0,9,0,6,3,0,10,0,17,21,3,21,0,46,13,7,32,0,46,56,21,27,8,111,30,32,30,5,96,43,40,33,3,121,51,55,21,0,132,30,57,18,6,112,33,59,8,0,101,95,112,18,4,234,55,86,8,0,154,30,55,4,3,89,20,24,0,0,49,10,45,3,0,54,48,93,33,0,177,10,6,8,0,25,559,688,302,39,1593
SSC51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10
SSC51368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,4,0,12
SSC51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,6
SSC51370,29,12,9,0,47,14,3,3,7,22,8,7,9,4,27,4,0,8,0,16,17,6,3,0,30,19,7,16,3,48,59,9,18,3,86,63,15,28,13,117,95,20,31,7,160,84,32,24,11,156,77,32,14,3,127,88,47,14,5,153,184,99,32,12,326,150,72,9,6,241,106,75,3,9,189,94,112,7,0,215,292,415,11,0,718,167,146,24,4,347,20,6,0,0,27,1565,1126,271,89,3059
SSC51371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,3,3,0,12,14,31,9,0,56
SSC51372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,0,0,0,3,9,8,0,0,17
SSC51373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,15,0,0,23
SSC51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9
SSC51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5
SSC51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SSC51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8
SSC51379,7,0,0,0,10,5,0,0,0,5,4,0,9,0,11,0,0,11,0,13,28,3,10,0,36,19,4,11,0,34,75,0,17,0,95,41,5,16,0,69,57,10,12,3,77,42,15,4,5,69,19,14,6,0,40,21,9,7,0,44,39,54,0,3,94,35,36,0,0,67,20,21,0,0,40,16,14,0,0,25,24,36,0,0,56,61,72,13,0,146,8,3,4,0,13,507,298,120,12,942
SSC51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,12,7,0,0,17
SSC51381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,12,9,0,0,21
SSC51382,4,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,5,0,9,3,0,7,0,12,7,3,4,0,13,7,3,5,0,11,4,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,3,0,0,12,9,13,3,0,24,6,4,0,0,12,3,3,0,0,11,7,3,0,0,12,5,6,0,0,12,12,8,3,0,28,3,3,4,0,6,80,61,34,0,178
SSC51383,26,5,24,3,57,0,3,8,0,9,5,0,12,0,14,0,3,11,0,16,28,11,9,4,48,14,14,18,0,39,42,22,21,3,85,32,47,20,0,104,50,70,24,0,142,49,107,27,0,181,33,127,19,0,179,47,129,14,3,198,113,290,32,7,447,79,225,12,0,325,47,136,7,0,192,40,134,9,3,177,55,199,0,0,255,62,229,20,0,311,6,9,3,0,20,734,1752,280,39,2807
SSC51384,4,4,3,0,7,0,0,0,0,4,0,0,7,0,15,0,0,14,0,13,10,4,10,0,28,12,3,22,3,40,37,11,17,0,63,10,0,8,0,24,20,10,19,0,46,16,18,4,3,42,5,16,3,0,24,10,12,4,0,21,22,21,4,0,52,6,17,4,0,30,11,6,0,0,18,0,8,0,0,11,7,3,3,0,11,20,31,18,0,59,10,0,9,3,23,195,164,144,16,521
SSC51385,21,0,10,4,38,9,3,3,0,16,7,3,15,0,30,3,0,12,0,21,63,4,31,0,95,23,20,45,3,92,185,32,50,3,270,69,32,58,4,166,84,65,53,7,210,75,74,28,6,185,55,105,26,3,188,63,71,23,3,163,114,172,30,11,333,82,133,16,0,232,44,63,3,5,120,31,58,4,0,93,41,86,7,0,138,100,171,37,3,312,30,7,14,0,51,1107,1109,467,57,2735
SSC51386,0,0,3,0,7,3,0,0,0,3,3,0,9,0,15,0,0,3,0,5,18,0,18,0,38,13,3,18,0,32,76,3,31,3,108,35,9,16,3,72,41,19,10,10,82,42,20,10,0,79,27,27,10,0,67,18,19,10,0,40,26,45,8,0,80,21,37,0,0,63,14,10,0,0,24,9,7,0,0,19,14,18,0,0,33,21,40,14,0,75,10,4,5,0,17,388,273,166,18,847
SSC51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,11,4,7,0,20
SSC51388,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,3,0,0,10,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,7,0,0,0,9,0,3,0,0,5,0,3,0,0,5,3,0,0,0,3,0,3,0,0,3,4,3,0,0,7,0,0,0,0,0,32,36,3,0,68
SSC51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51390,0,0,0,0,0,0,0,7,0,11,0,3,20,0,22,0,0,12,0,13,11,22,6,3,39,3,19,7,0,28,11,15,7,3,36,9,14,7,4,31,3,11,4,0,23,0,12,5,0,15,0,5,0,0,8,4,3,3,0,11,0,4,4,0,9,3,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,3,0,0,3,3,24,6,0,35,5,5,0,0,12,61,126,77,19,290
SSC51391,9,7,6,5,27,0,0,3,0,8,5,6,7,0,17,0,0,7,0,9,11,3,12,0,28,11,10,11,7,37,36,9,20,3,60,21,14,6,6,49,34,27,14,3,81,28,26,14,7,73,26,28,16,7,72,23,21,6,6,50,50,70,16,6,142,39,50,3,3,92,29,42,0,0,75,28,31,0,0,65,44,53,0,0,91,29,45,20,0,96,0,3,4,3,10,437,426,164,53,1078
SSC51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,13
SSC51393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,5,0,0,0,9,3,0,0,0,3,5,5,5,0,6,4,4,0,0,8,0,4,0,0,9,3,4,0,0,6,3,9,0,0,10,6,8,0,0,18,0,12,0,0,11,3,4,0,0,10,3,16,0,0,19,4,14,0,0,19,0,0,0,0,3,49,79,13,0,138
SSC51394,26,14,4,0,45,8,5,3,0,18,5,3,7,3,27,5,3,12,0,13,47,5,8,0,63,11,8,13,3,32,123,13,19,3,160,67,14,23,5,103,83,44,20,3,147,62,54,22,3,145,52,64,19,4,138,64,64,22,6,156,110,161,23,4,297,88,151,11,0,255,57,115,7,3,181,50,100,5,3,158,111,357,4,0,474,70,201,32,3,310,15,11,3,0,34,1052,1400,262,44,2760
SSC51395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,10,25,7,0,39
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51397,6,0,3,0,4,4,0,0,0,3,6,0,0,0,5,4,0,0,0,4,8,0,0,0,11,9,3,6,0,19,32,3,4,0,37,32,12,7,0,50,33,13,5,0,51,22,10,5,0,42,12,21,3,0,34,17,21,4,0,45,32,45,3,0,82,27,45,0,0,74,19,27,0,0,39,7,20,3,0,24,17,51,0,0,66,26,64,17,0,107,4,3,0,0,11,300,335,67,3,702
SSC51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51399,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,11,3,0,0,0,6,11,4,5,0,18,7,3,3,0,11,8,8,0,0,18,11,8,5,0,23,10,9,0,0,18,9,19,3,0,29,19,32,3,0,47,11,25,0,0,39,3,13,0,0,15,4,10,0,0,13,8,29,0,0,31,18,38,5,0,57,3,3,0,0,6,121,205,30,0,350
SSC51400,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,5,0,12,6,0,0,0,9,11,0,0,0,10,8,4,3,0,14,10,3,0,0,10,3,4,0,0,9,11,13,3,0,27,9,12,0,0,22,4,6,0,0,14,8,11,0,0,13,7,13,0,0,18,15,18,3,0,39,0,3,0,0,0,92,99,18,0,216
SSC51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51402,5,0,3,0,7,0,0,0,0,5,0,3,10,0,14,0,0,11,0,11,9,6,13,0,28,4,9,31,0,37,31,6,18,0,62,14,11,43,3,70,9,34,23,4,70,20,47,16,0,82,18,35,12,0,71,19,47,7,0,71,39,69,26,6,130,18,28,3,3,52,9,11,3,0,21,4,4,0,0,12,6,13,0,0,19,23,45,18,3,95,4,5,3,0,17,227,375,237,20,859
SSC51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51404,0,0,0,0,0,3,0,3,0,3,0,0,6,0,6,0,0,0,0,0,3,6,3,0,12,0,4,0,0,5,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,13,0,3,0,0,3,22,26,15,0,67
SSC51405,9,4,14,0,28,3,0,0,0,3,5,0,5,0,14,4,3,3,0,9,9,8,7,0,29,11,5,11,0,27,35,11,13,0,55,30,14,12,3,57,74,14,18,3,114,58,21,26,0,109,44,12,12,3,72,49,30,6,0,85,127,72,33,3,239,120,63,8,3,195,89,53,3,0,143,92,110,18,3,218,245,317,17,0,581,99,105,23,3,231,6,9,3,0,18,1117,835,243,41,2233
SSC51406,9,7,8,0,29,3,3,3,0,15,4,4,8,0,19,3,0,7,0,14,20,6,21,0,41,17,10,28,0,62,75,18,36,0,130,43,30,25,0,102,59,57,38,7,166,57,82,28,7,176,39,87,24,3,159,67,98,19,3,182,126,252,33,7,420,90,181,8,3,280,71,130,8,3,212,56,104,5,0,165,49,166,6,0,222,85,208,22,0,317,8,3,11,0,24,888,1458,345,39,2727
SSC51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,10,0,0,18
SSC51408,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,0,6,0,9,3,6,13,0,21,24,6,4,3,34,14,3,5,0,22,14,6,10,4,37,12,12,3,0,22,9,10,3,0,24,4,15,9,0,30,27,19,5,0,56,16,24,3,0,35,7,4,0,0,16,5,8,0,0,8,13,15,0,0,23,22,31,7,0,61,5,0,0,0,5,188,153,78,10,421
SSC51409,12,3,8,0,28,5,0,5,0,9,13,7,13,0,26,0,4,21,0,24,39,5,23,0,64,23,3,38,0,62,118,7,41,3,170,64,21,50,8,140,77,47,47,3,174,79,61,37,11,179,61,77,17,0,157,54,80,33,0,164,106,128,31,8,273,67,90,19,0,173,32,51,3,4,87,18,48,8,0,76,33,63,5,0,102,73,147,50,3,272,16,10,7,3,35,887,850,441,39,2220
SSC51410,3,3,4,0,11,3,0,0,0,5,3,0,3,0,4,3,0,3,0,7,6,0,0,0,6,3,0,6,0,11,3,3,0,0,6,7,0,3,0,14,31,5,12,0,43,27,9,3,0,38,17,3,9,0,24,23,12,4,3,38,39,34,13,0,83,31,39,4,0,80,31,29,0,0,56,28,62,4,0,93,112,249,11,0,367,33,92,9,0,135,3,4,0,0,6,394,548,91,9,1040
SSC51411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,3,0,26
SSC51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
