SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC50468,13,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,21,14,33
SSC50469,16,10,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,3,4,10,5,3,9,24,20,45
SSC50470,58,44,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,0,0,0,0,0,5,3,14,10,10,16,77,61,135
SSC50471,3224,3352,6580,137,145,278,4,3,8,4,7,11,4,8,9,0,3,3,333,369,702,0,0,0,0,0,0,0,0,0,0,0,0,349,387,740,28,24,55,7,10,16,527,562,1092,358,343,696,4106,4262,8367
SSC50472,1347,1410,2752,22,37,60,0,3,5,0,0,0,0,0,3,0,0,0,139,125,264,0,0,0,0,0,0,0,0,0,0,0,0,144,135,276,12,25,36,8,0,7,180,198,374,140,141,281,1661,1753,3417
SSC50473,1733,1891,3622,41,47,92,3,0,7,3,3,9,4,0,4,0,0,0,170,190,365,0,0,0,0,0,0,0,0,0,0,0,0,181,197,374,26,41,66,0,3,4,248,288,534,143,133,279,2123,2314,4437
SSC50474,24,16,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,29,16,43
SSC50475,371,381,748,41,31,68,3,3,4,4,0,3,4,0,5,0,0,0,307,336,646,0,0,0,0,0,0,0,0,0,0,0,0,316,346,660,4,6,12,4,0,4,365,378,737,84,75,154,814,827,1640
SSC50476,31,29,64,0,0,0,0,4,4,0,0,0,4,0,6,0,0,0,3,3,8,0,0,0,3,0,3,0,0,0,0,0,0,14,7,25,6,0,6,0,0,0,19,7,23,8,4,12,62,44,103
SSC50477,15,10,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,26
SSC50478,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,5,0,3,4,10,14,18
SSC50479,47,43,84,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,5,10,16,4,5,14,54,63,115
SSC50480,166,169,329,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,9,6,20,11,8,18,188,181,370
SSC50481,8071,8496,16564,427,459,889,17,17,33,24,25,47,36,36,72,14,13,29,1198,1354,2545,3,3,9,8,9,24,6,3,7,0,0,0,1299,1462,2765,120,128,240,35,34,71,1878,2086,3965,870,861,1733,10822,11439,22262
SSC50482,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,7,11
SSC50483,1134,1142,2278,46,53,99,9,3,12,0,7,3,0,4,6,0,3,3,191,178,365,0,0,0,0,0,0,0,0,0,0,0,0,206,188,392,29,31,56,3,0,3,283,272,555,137,153,286,1550,1572,3115
SSC50484,11,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,17,4,25
SSC50485,92,131,219,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,10,12,24,0,0,0,0,0,0,0,0,0,0,0,0,13,13,29,5,3,3,3,6,8,32,24,61,15,20,33,136,175,310
SSC50486,62,62,124,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,0,0,0,0,0,8,10,20,3,3,9,76,71,149
SSC50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50488,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
SSC50489,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,0,0,0,0,0,0,4,10,12,4,0,4,15,6,20
SSC50490,1607,1891,3493,65,84,149,11,6,16,4,3,8,5,3,9,3,3,6,204,229,438,0,7,7,0,0,0,0,0,0,0,0,0,223,257,480,14,15,25,3,3,6,305,355,662,236,230,468,2149,2480,4629
SSC50491,685,761,1446,100,122,222,5,3,10,3,3,3,3,3,3,0,0,3,45,53,102,4,0,3,0,0,0,0,0,0,0,0,0,62,65,131,5,4,7,3,3,4,170,195,366,152,156,314,1010,1118,2125
SSC50492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50493,7,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,3,0,0,0,0,0,13,5,15,7,5,17,32,22,53
SSC50494,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC50495,17,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,30
SSC50496,933,847,1776,112,109,220,3,0,3,0,7,8,13,10,18,5,5,7,74,73,147,0,0,3,4,4,6,3,7,5,3,0,7,95,102,199,16,14,30,4,0,4,227,229,455,129,114,245,1288,1186,2478
SSC50497,17,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,7,7,8,5,0,9,29,12,43
SSC50498,17,10,28,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,6,5,16,0,0,3,23,20,44
SSC50499,1922,1942,3860,93,98,192,5,7,16,3,3,5,10,15,18,0,3,3,263,290,556,3,3,6,3,3,9,0,0,0,0,0,0,292,323,615,9,10,22,4,5,6,407,440,842,224,196,422,2554,2573,5124
SSC50500,99,91,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,3,8,9,17,14,32,117,113,229
SSC50501,1715,1772,3489,47,40,90,6,5,12,3,0,3,0,3,4,0,0,0,160,167,326,0,0,0,0,0,0,0,0,0,0,0,0,171,180,353,29,26,58,6,18,20,248,267,516,139,136,273,2105,2174,4282
SSC50502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50506,441,449,886,26,25,53,0,0,0,8,8,18,4,4,11,0,0,0,39,42,86,3,3,3,6,8,13,0,0,0,0,0,0,70,71,140,8,9,20,9,7,19,110,119,232,73,82,155,626,653,1275
SSC50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50508,3110,3223,6335,78,86,171,10,9,14,0,8,7,4,5,7,3,0,4,377,386,763,0,0,0,0,0,0,3,3,8,0,0,0,396,410,802,42,55,98,0,4,5,519,553,1073,237,188,431,3868,3966,7837
SSC50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50510,96,100,194,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,9,26,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,0,0,0,0,0,0,20,15,32,14,10,27,125,123,248
SSC50511,36,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,114,30,145
SSC50512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50513,20,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,25,20,39
SSC50514,23,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,8,0,11,10,0,10,40,6,45
SSC50515,455,422,879,7,10,20,0,0,0,0,0,0,0,4,3,0,0,0,41,33,75,0,0,0,0,0,0,0,0,0,0,0,0,42,32,76,6,3,8,0,0,0,55,52,105,37,41,76,552,516,1065
SSC50516,4951,5048,10001,206,203,406,9,7,10,3,4,6,10,11,19,3,4,6,432,453,882,0,0,0,8,8,14,0,0,0,0,0,0,469,480,952,53,76,128,18,13,31,745,774,1522,511,496,1001,6208,6321,12528
SSC50517,17,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,6,3,7,7,0,3,24,19,46
SSC50518,143,138,283,10,3,14,0,0,0,0,0,0,0,0,0,4,0,3,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18,0,3,5,0,0,0,17,12,32,28,20,52,188,173,364
SSC50519,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,14,3,16,3,0,3,0,0,0,16,3,17,23,0,29,43,7,48
SSC50520,2650,2830,5481,150,150,297,35,25,58,20,16,37,18,30,47,0,5,4,387,415,803,0,5,10,4,4,10,0,0,0,0,0,0,463,499,963,122,116,235,15,19,33,748,781,1528,580,542,1125,3978,4159,8135
SSC50521,420,363,781,3,9,14,0,0,0,3,0,4,3,0,3,0,0,0,50,54,105,0,0,0,0,0,0,0,0,0,0,0,0,49,59,111,0,0,0,0,0,0,56,66,124,59,55,117,533,490,1020
SSC50522,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14
SSC50523,309,280,588,7,0,6,0,0,0,0,0,0,3,0,4,0,0,0,12,14,22,0,0,0,0,0,0,0,0,0,0,0,0,15,12,24,0,3,5,0,0,0,19,12,37,21,26,50,353,314,671
SSC50524,27,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,8,9,0,0,0,27,31,53
SSC50525,52,36,86,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,7,3,12,7,3,12,67,46,107
SSC50526,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,9,4,18,0,0,0,3,0,3,11,4,17,23,7,30,57,24,81
SSC50527,157,29,189,14,0,13,37,4,40,60,6,74,8,3,13,4,0,5,19,4,27,0,0,0,4,0,4,4,3,3,0,0,0,141,29,171,0,0,0,0,0,0,154,31,190,275,65,341,590,126,720
SSC50528,34,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,10,3,13,5,3,13,48,32,78
SSC50529,61,52,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,21,0,0,0,0,0,0,0,0,0,0,0,0,10,6,21,0,0,0,4,6,13,16,12,30,9,5,20,94,71,167
SSC50530,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,14,8,20
SSC50531,956,970,1929,11,6,15,0,0,0,0,0,0,3,0,4,0,0,0,83,100,188,0,0,0,0,0,0,0,0,0,0,0,0,90,108,193,0,9,12,3,3,9,102,129,232,66,60,121,1123,1163,2286
SSC50532,1190,1273,2465,149,131,280,0,0,3,3,0,3,3,0,8,0,0,0,127,134,256,0,0,0,0,0,0,0,0,0,0,0,0,137,137,275,9,8,17,9,10,12,302,285,588,170,157,331,1663,1722,3382
SSC50533,32,23,56,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,8,19,3,8,9,41,37,77
SSC50534,979,1103,2083,89,124,209,0,0,3,0,0,0,3,0,5,3,5,5,151,172,319,0,0,0,3,0,3,0,0,0,0,0,0,163,183,342,12,17,32,4,7,13,270,327,594,221,212,434,1466,1642,3108
SSC50535,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
SSC50536,40,37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,8,8,13,7,12,17,49,47,96
SSC50537,170,156,319,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,32,29,63,0,0,0,0,5,5,0,0,0,0,0,0,31,39,71,3,3,8,0,0,0,38,49,81,19,25,45,225,223,450
SSC50538,96,117,212,3,3,5,0,3,3,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,3,18,0,0,0,3,3,7,13,16,33,0,5,4,115,132,244
SSC50539,6,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,40,26,20,40,3,3,6,30,32,62
SSC50540,1170,1138,2309,4,8,20,0,0,0,0,0,0,0,0,0,0,0,0,85,88,168,0,0,0,0,0,0,0,0,0,0,0,0,85,88,173,4,4,5,0,0,0,96,104,200,114,105,220,1383,1344,2729
SSC50541,35,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,45,36,87
SSC50542,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,14
SSC50543,19,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,24,18,36
SSC50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5
SSC50546,306,334,639,32,35,66,0,0,0,0,0,0,0,0,0,0,0,0,21,21,41,0,0,0,0,0,3,0,0,0,0,0,0,19,21,43,6,6,20,0,0,0,59,63,126,35,38,72,402,438,839
SSC50547,18,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,21,18,43
SSC50548,3404,3374,6782,98,88,184,0,6,9,11,7,17,3,3,5,3,3,5,427,400,828,3,5,5,0,0,3,0,0,0,0,0,0,450,419,872,87,74,161,15,7,27,650,597,1245,312,308,618,4366,4277,8645
SSC50549,376,341,720,18,26,46,0,0,0,0,0,0,0,0,0,0,0,0,42,39,77,0,0,0,0,0,0,0,0,0,0,0,0,42,39,81,4,3,10,0,0,0,68,64,136,58,55,113,498,466,962
SSC50550,1125,1167,2296,23,26,47,0,0,0,0,0,3,0,3,3,4,3,5,85,96,175,0,0,0,0,0,0,3,3,6,0,0,0,92,103,193,20,6,23,0,3,5,130,131,264,98,92,193,1358,1393,2754
SSC50551,1075,1131,2209,26,47,73,0,0,0,0,0,3,8,0,6,0,0,4,162,198,362,0,0,0,0,0,3,0,0,0,0,0,0,172,202,375,29,19,50,3,3,5,231,272,503,135,116,246,1440,1521,2960
SSC50552,21,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,6,3,10,4,0,3,30,21,48
SSC50553,13,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,17,16,32
SSC50554,741,738,1477,71,58,130,0,4,3,0,0,0,0,0,0,0,0,0,159,170,329,0,0,0,0,0,0,0,0,0,0,0,0,163,172,339,95,103,203,0,4,4,331,345,675,140,167,305,1210,1248,2463
SSC50555,330,343,672,18,24,41,3,6,6,0,0,0,7,3,13,0,3,3,59,73,132,0,0,0,0,0,0,0,0,0,0,0,0,72,87,158,0,0,0,0,0,0,87,112,196,36,24,61,450,481,929
SSC50556,44,48,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,49,50,95
SSC50557,34,49,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,3,41,54,91
SSC50558,24,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,5,0,8,27,28,55
SSC50559,490,469,956,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,37,69,0,0,0,0,0,0,0,0,0,0,0,0,36,34,69,0,4,8,0,0,0,38,43,84,35,40,76,565,549,1116
SSC50560,156,164,319,22,34,55,0,0,0,0,0,0,0,0,0,0,0,0,16,9,31,0,0,0,0,0,0,0,0,0,0,0,0,22,9,31,3,3,8,0,0,0,40,53,99,24,32,50,220,245,463
SSC50561,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC50562,213,224,437,9,14,21,0,0,0,0,3,3,0,0,0,3,0,3,28,22,46,0,0,0,0,0,0,0,0,0,0,0,0,34,21,54,4,7,14,0,0,0,50,40,88,37,18,56,298,287,581
SSC50563,14,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,7,14,10,26
SSC50564,1237,1252,2486,130,143,274,0,0,3,10,6,14,8,0,7,0,3,0,288,290,578,0,7,9,0,3,4,0,0,0,0,0,0,303,309,616,15,9,31,10,6,14,455,466,927,160,151,317,1861,1871,3732
SSC50565,80,93,179,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,13,11,18,0,0,0,0,0,0,0,0,0,0,0,0,14,7,26,0,0,0,0,0,0,14,13,23,4,7,13,102,116,215
SSC50566,21,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,9,4,3,4,28,20,47
SSC50567,206,208,416,8,14,22,0,0,0,0,0,0,0,0,3,0,0,0,11,15,24,0,0,0,0,0,0,0,0,0,0,0,0,12,23,28,0,0,3,0,0,0,22,32,61,44,40,89,274,289,563
SSC50568,10,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,19
SSC50569,1342,1392,2739,29,29,63,0,0,0,0,3,3,3,4,3,3,3,4,78,93,168,0,0,0,0,3,7,0,0,0,0,0,0,86,98,180,11,13,19,4,0,3,125,146,268,141,106,245,1608,1649,3255
SSC50570,13,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,16,31
SSC50571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50572,7487,7577,15065,337,372,702,16,10,25,20,17,33,9,6,11,5,10,10,878,870,1750,0,0,0,3,3,6,4,0,4,0,0,0,933,910,1841,120,157,282,32,34,58,1413,1469,2888,1014,1032,2049,9923,10081,20003
SSC50573,110,84,191,4,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,10,6,20,11,7,23,127,106,234
SSC50574,6,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,9,17
SSC50575,54,50,100,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,9,6,21,65,62,125
SSC50576,67,65,140,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,0,0,0,0,0,0,8,13,21,5,6,14,87,85,169
SSC50577,118,108,231,5,3,6,0,0,0,3,4,5,0,0,0,0,0,0,10,15,28,0,0,4,0,0,0,0,0,0,0,0,0,13,19,29,0,0,0,0,0,0,18,19,39,9,7,20,152,137,291
SSC50578,28,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,3,3,4,36,29,63
SSC50579,26,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,29,19,50
SSC50580,153,152,307,9,3,17,0,0,0,0,0,3,0,0,0,0,0,0,7,7,17,0,0,0,0,0,0,0,0,0,0,0,0,10,9,20,0,0,0,0,0,0,20,15,41,15,18,31,188,192,373
SSC50581,3614,3937,7557,147,132,279,12,5,14,9,13,20,4,11,13,0,0,0,436,543,983,4,4,10,4,4,6,0,0,0,0,0,0,467,581,1053,23,31,55,10,13,26,646,761,1410,358,409,766,4623,5117,9735
SSC50582,23,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,12,35,33,64
