SSC_CODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
SSC50018,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50019,0,7,3,13,3,12,11,28,4,76,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50020,0,0,0,3,0,0,4,7,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50022,40,191,115,130,181,390,184,478,17,1719,0,3,3,0,0,0,0,0,0,9,4,5,7,4,4,10,4,17,0,54,4,3,4,6,12,10,3,3,0,43,0,0,3,0,3,0,0,4,0,10,0,6,3,5,8,15,0,13,0,50,0,5,7,5,4,8,0,0,0,40,4,61,29,27,19,11,3,3,0,161,0,33,14,19,6,4,5,6,0,88,3,3,0,10,3,3,0,3,0,33,0,3,0,3,3,7,0,3,0,15,0,8,6,3,0,6,5,7,0,41,3,17,15,3,9,11,4,3,0,70,3,22,18,24,22,29,16,18,0,153,0,12,3,9,3,7,0,3,0,45,5,5,7,11,24,7,8,7,0,75,7,38,33,29,29,21,18,23,0,203,9,66,48,58,45,40,20,13,0,304,0,6,3,9,0,4,0,0,0,24,0,7,6,8,3,7,3,4,0,47
SSC50023,0,0,0,0,0,5,0,8,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50024,24,118,73,59,136,232,130,246,10,1035,0,0,0,0,0,0,0,0,0,3,8,0,3,4,0,10,0,3,0,28,0,7,0,0,9,0,3,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,3,7,4,0,0,3,0,16,0,3,0,6,0,0,3,0,0,18,4,42,17,20,20,4,0,3,0,109,3,34,22,10,5,6,3,4,0,79,0,0,3,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,3,5,6,9,6,4,3,0,35,0,3,7,3,6,8,3,3,0,23,8,18,17,13,12,23,5,7,0,98,3,5,6,3,6,3,0,0,0,22,3,7,14,3,16,9,3,4,0,60,9,30,31,23,22,13,16,13,3,164,10,36,46,47,34,23,14,11,6,221,5,5,0,3,3,0,0,0,0,16,0,3,3,0,4,3,0,0,0,19
SSC50025,7,3,6,11,18,22,19,46,3,132,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,5,0,5,0,3,0,4,0,0,0,18,3,3,8,12,4,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,8
SSC50026,99,175,144,203,610,512,340,421,63,2572,0,4,0,0,11,3,0,0,0,19,3,0,0,3,3,4,3,7,0,29,4,6,4,10,24,14,6,5,0,82,3,0,0,0,11,3,0,0,0,21,3,10,0,5,20,17,3,3,0,60,3,0,0,8,11,6,3,0,0,39,13,73,50,81,83,22,20,12,10,353,9,58,16,27,26,13,9,9,5,163,9,5,9,15,22,15,11,12,0,94,0,3,0,3,8,4,0,0,0,20,4,0,8,9,4,11,0,0,0,33,4,0,4,3,13,9,0,0,0,37,0,6,4,10,23,10,0,3,0,62,8,15,11,14,15,6,3,0,3,78,3,8,9,16,47,16,13,7,0,121,8,45,44,43,42,25,14,17,4,244,28,71,83,118,112,63,23,41,10,549,3,3,3,3,0,0,0,7,0,19,4,15,9,15,18,4,4,6,0,76
SSC50027,0,0,0,0,0,3,3,11,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50028,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50029,0,0,0,0,0,0,0,16,0,15,0,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50030,0,0,0,0,3,0,4,16,3,27,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50031,29,41,35,46,99,159,83,192,19,705,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,8,6,8,0,27,0,3,0,0,0,3,0,0,0,15,0,0,0,0,10,0,0,0,0,6,0,3,3,0,4,4,3,6,0,26,0,0,3,5,6,4,0,0,0,22,5,18,8,12,12,10,10,8,0,71,0,13,8,10,6,3,0,6,0,40,4,3,0,6,4,3,0,3,0,23,0,0,0,0,0,0,0,0,0,4,0,0,3,4,4,10,3,3,0,28,0,0,3,0,10,3,0,6,0,23,0,4,8,5,11,9,4,6,0,46,6,3,3,0,3,3,0,3,0,21,3,3,5,3,8,11,3,8,0,48,6,12,12,7,12,9,5,4,0,81,3,12,11,17,23,24,4,5,0,109,0,4,0,0,5,10,3,10,0,34,0,3,0,9,12,3,0,0,0,26
SSC50032,19,38,40,49,128,146,65,137,16,639,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,3,7,4,9,3,4,0,0,25,0,0,0,0,3,0,0,0,0,4,0,3,5,3,3,0,0,3,0,18,0,0,3,0,7,0,0,0,0,11,0,19,14,10,15,6,3,4,0,72,0,9,4,4,6,0,0,4,0,30,0,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,3,0,3,6,0,3,0,20,0,3,0,3,3,4,0,0,0,12,3,5,6,3,0,4,6,0,0,28,0,4,3,4,3,6,0,0,0,16,0,3,5,3,6,5,11,3,0,36,9,4,3,11,16,9,3,8,0,72,4,9,19,31,42,16,3,5,0,127,0,6,0,0,3,0,0,0,0,16,0,3,3,5,7,3,0,0,0,21
SSC50033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50034,9,22,33,38,41,60,31,60,9,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,3,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,6,0,10,3,7,9,0,3,7,0,34,0,10,8,0,0,0,0,3,0,22,0,3,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,0,23,0,0,4,0,0,0,0,0,0,11,5,4,3,3,6,3,0,3,0,27,0,3,0,3,4,7,3,5,0,29,3,10,8,12,12,3,3,4,0,50,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5
SSC50035,47,157,77,87,190,341,187,437,12,1537,0,0,0,0,0,0,0,0,0,0,3,3,7,5,3,4,4,0,0,33,4,19,3,3,3,5,6,3,0,48,0,0,0,0,0,0,0,0,0,4,3,14,8,4,0,16,4,3,0,57,0,3,4,3,6,10,0,0,0,28,9,56,27,22,15,17,3,12,0,159,3,41,18,12,5,4,6,3,0,92,3,4,4,3,10,11,0,8,0,43,0,3,0,0,5,3,0,0,0,12,4,3,11,9,7,5,0,3,0,44,4,7,11,9,14,4,7,8,3,58,7,28,15,19,16,23,14,13,0,138,0,13,7,6,3,7,5,0,0,39,3,9,9,3,15,15,4,5,0,71,3,35,46,42,29,34,17,26,3,241,10,49,53,44,43,31,14,24,0,271,0,6,0,3,0,3,0,3,0,16,3,13,12,7,6,3,0,3,0,52
SSC50036,66,155,103,128,423,621,337,544,32,2408,0,3,0,3,6,0,4,0,0,11,0,0,8,3,3,13,6,5,0,38,3,13,9,16,18,18,11,8,0,93,0,0,0,0,3,5,0,3,0,11,7,5,13,11,16,18,8,9,0,77,3,6,9,9,3,12,5,6,0,48,7,99,50,52,58,20,4,4,5,306,0,63,34,22,9,14,8,7,3,167,3,6,10,10,15,15,0,3,0,61,0,5,4,0,3,3,0,0,0,19,5,6,15,3,7,14,3,4,0,61,0,4,8,9,6,11,3,6,0,48,3,14,14,21,23,27,6,5,0,108,3,18,5,11,3,10,0,6,0,59,10,10,28,13,50,24,17,10,0,160,12,43,59,70,62,48,21,34,0,351,18,55,103,109,108,59,29,14,5,494,3,17,6,3,3,3,0,5,0,40,3,22,18,15,17,8,3,0,0,89
SSC50037,53,75,65,90,293,421,236,396,33,1660,0,0,4,0,3,0,0,3,0,8,5,0,0,0,0,5,6,10,0,30,3,5,15,8,14,12,4,0,0,59,0,0,0,3,4,4,0,3,0,20,0,13,10,5,4,10,5,7,0,48,0,3,3,0,11,12,0,0,0,27,4,53,33,30,29,13,5,3,3,168,5,31,20,7,11,4,3,3,3,93,0,3,5,4,10,5,5,3,0,35,0,0,0,0,0,0,0,0,0,4,3,4,13,12,9,14,0,4,0,66,3,4,0,4,4,5,0,3,0,27,7,12,18,18,19,16,10,4,0,105,0,12,10,10,13,9,9,3,0,61,3,4,14,10,21,25,11,6,0,99,17,32,32,40,28,17,23,19,0,205,22,37,68,69,71,37,17,11,4,326,0,10,0,0,3,4,0,0,0,13,0,19,11,12,7,5,0,4,0,60
SSC50038,25,38,17,34,25,48,17,43,4,249,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,14,9,9,3,0,8,0,0,49,4,10,3,5,4,3,3,8,4,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,0,0,0,0,0,13,0,3,3,4,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,9,0,4,8,0,5,0,0,3,0,15,3,9,10,12,3,3,0,5,0,41,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,6
SSC50039,159,207,122,139,485,658,575,970,51,3368,0,5,0,3,3,0,0,3,0,15,3,0,3,4,7,7,10,17,0,53,4,18,18,23,26,29,28,7,0,158,0,0,0,0,4,3,3,0,0,14,3,19,19,9,15,25,3,11,0,96,0,3,0,7,15,6,3,0,0,37,21,148,97,92,96,32,31,25,8,547,11,94,47,45,20,13,3,13,0,245,3,3,14,11,9,15,3,8,0,64,0,10,0,3,5,0,0,0,0,17,8,11,6,15,19,7,4,10,0,74,3,7,6,7,21,3,7,0,0,59,5,17,18,15,27,10,5,6,0,103,0,29,20,16,3,6,7,8,0,90,7,19,35,23,43,26,8,8,3,165,18,61,79,90,61,46,28,45,4,432,35,70,99,148,111,48,24,33,3,578,3,22,4,5,10,3,0,0,0,47,0,27,26,27,19,16,7,5,0,137
SSC50040,91,128,78,145,515,635,387,725,35,2732,0,3,0,3,0,3,0,0,0,13,3,0,4,3,10,13,5,25,0,60,0,13,10,12,31,23,7,4,0,100,0,0,3,0,7,3,0,0,0,17,0,10,8,9,14,20,8,9,0,82,0,0,9,3,15,12,11,0,0,53,6,87,58,66,67,27,12,14,5,340,4,45,29,36,17,22,10,14,0,182,3,12,9,9,16,25,4,7,0,83,0,3,0,3,7,5,0,0,0,19,3,3,8,12,23,16,4,0,0,78,3,3,5,5,17,12,8,3,0,59,0,15,12,21,17,24,5,12,0,107,3,26,8,13,15,7,6,9,0,99,23,3,6,21,59,43,10,16,0,177,6,37,40,64,65,48,20,39,0,318,22,44,73,103,136,56,12,35,3,486,0,7,4,3,4,4,0,0,0,32,3,25,14,21,17,23,3,7,0,118
SSC50041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50042,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50043,0,0,0,0,0,3,0,14,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50044,0,0,0,0,3,3,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50045,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
