SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC50369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50370,0,0,0,0,0,4,0,5,0,12,3,8,5,8,4,4,0,5,0,32,9,29,14,3,4,10,0,4,4,73,17,26,10,5,0,0,4,3,4,74,26,38,7,7,5,0,3,0,3,82,16,29,5,6,5,0,0,3,0,64,8,8,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,134,36,25,18,19,10,21,9,360,0,0,0,6,0,6,0,6,0,22,3,7,0,7,3,3,0,0,0,23,7,40,3,5,7,3,0,0,0,68,9,31,0,7,9,10,0,4,0,70,8,52,6,6,11,3,0,0,0,93,5,31,0,8,10,5,0,3,0,60,0,9,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,174,14,42,45,25,0,11,0,349
SSC50371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,3,0,3,0,0,0,0,3,0,13,3,0,4,0,0,0,0,0,0,17,8,0,3,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,3,17,0,0,0,10,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,3,7,0,4,0,0,0,0,0,11,3,4,0,0,3,0,0,0,0,16,3,0,0,4,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,3,4,0,0,4,0,46
SSC50372,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC50373,0,7,7,18,9,14,3,13,0,61,11,24,12,15,14,9,6,6,0,94,16,45,10,6,10,3,0,5,3,99,49,91,3,3,3,6,4,3,4,164,98,145,8,3,6,12,0,0,4,276,59,122,10,0,10,11,0,3,3,214,39,56,5,0,4,5,3,0,0,110,5,16,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,277,501,42,45,60,60,23,33,19,1047,0,3,0,19,0,21,0,4,0,54,3,31,3,12,17,22,0,0,0,91,5,32,3,6,18,9,0,3,0,82,18,80,0,3,27,6,0,4,0,154,47,111,0,8,47,12,0,0,0,224,22,68,0,11,28,9,0,0,9,138,10,18,0,3,26,0,0,0,0,53,3,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,108,350,9,61,173,84,0,6,14,809
SSC50374,0,0,3,0,0,0,0,0,0,9,8,0,7,0,0,3,4,4,0,22,24,3,20,3,0,3,0,12,0,65,12,0,24,0,0,3,7,5,0,49,17,0,5,0,0,3,7,0,0,33,10,0,4,0,0,5,8,11,0,37,5,0,0,0,0,0,0,5,0,13,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,81,14,68,3,5,16,27,31,0,239,0,0,0,0,0,0,0,0,0,4,0,3,3,0,8,0,0,0,0,14,5,6,0,3,15,7,0,7,0,43,5,4,5,5,7,6,0,0,0,30,10,3,0,9,10,3,0,5,0,35,3,3,0,3,9,3,0,0,0,22,3,5,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,23,6,27,51,16,5,21,0,171
SSC50375,4,3,47,17,4,50,3,55,4,172,5,9,82,12,7,10,22,46,0,187,31,76,164,9,10,22,78,61,4,451,79,94,181,29,28,23,98,50,12,593,82,96,133,32,18,21,84,39,18,519,38,42,41,13,10,17,52,26,6,242,3,11,10,4,0,3,10,9,3,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,241,323,646,114,84,141,342,283,42,2221,3,0,13,37,21,90,0,23,3,197,12,13,7,41,33,31,0,19,0,156,30,110,25,61,74,45,4,25,3,386,38,168,29,90,111,48,9,41,9,534,35,125,21,108,117,50,5,37,3,508,12,52,7,28,36,22,3,15,0,178,7,11,0,8,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,141,484,93,381,403,286,24,160,20,1995
SSC50376,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,13,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,7,0,0,6,0,23
SSC50377,0,0,0,0,0,5,0,3,0,11,0,0,5,3,0,0,0,0,0,10,0,10,29,0,0,0,4,5,0,57,7,12,30,7,4,0,20,9,0,96,17,20,27,3,11,0,19,11,0,104,3,9,10,0,6,0,8,4,0,45,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,53,103,12,20,8,56,37,3,327,0,0,0,4,0,3,0,0,0,10,0,3,0,0,9,0,0,0,0,12,7,9,6,3,13,3,5,0,0,48,7,15,4,9,23,3,3,7,0,72,9,12,10,8,21,10,8,3,0,80,4,0,3,0,8,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,26,31,69,13,18,11,5,245
SSC50378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50379,0,3,0,0,0,0,0,3,3,3,0,3,3,6,0,0,3,0,0,14,3,14,3,4,0,3,3,0,7,29,3,3,3,4,0,0,4,3,0,21,9,9,8,5,3,0,6,3,0,40,5,8,0,3,0,0,0,4,0,17,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,17,23,4,3,13,15,4,139,0,0,0,7,0,0,0,3,0,10,0,4,0,8,4,3,0,0,0,17,3,5,0,15,7,8,0,0,0,39,0,12,0,10,3,4,0,0,0,28,5,4,0,6,3,0,0,3,0,24,7,3,0,3,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,0,40,20,14,0,7,4,137
SSC50380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SSC50381,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,7,4,0,6,0,0,0,0,0,0,11,6,0,5,0,0,0,3,0,0,19,6,0,3,0,0,0,5,3,0,18,16,0,0,0,0,0,3,7,0,29,8,0,0,0,0,0,3,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,0,15,0,0,3,19,23,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,3,0,0,0,0,0,0,9,0,3,0,3,8,0,0,0,0,20,9,0,0,0,4,3,0,0,0,19,7,7,0,0,7,0,0,0,0,22,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,5,24,4,5,10,0,85
SSC50382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC50383,3,0,21,9,3,40,3,31,3,111,0,9,38,15,6,27,5,37,3,141,43,75,89,21,20,19,25,26,8,326,104,138,133,19,42,30,49,32,8,564,88,75,105,19,28,36,56,33,10,456,25,18,42,10,13,6,22,18,4,166,11,5,11,0,4,5,5,4,0,45,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,274,331,451,91,109,171,169,186,34,1819,0,6,3,20,10,72,0,13,0,124,3,12,7,30,26,40,0,14,0,130,34,90,21,50,84,25,3,11,3,312,61,127,28,74,132,43,3,28,8,504,55,82,24,39,113,36,5,33,5,388,9,27,3,17,51,15,4,23,0,156,0,0,3,4,12,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,350,86,233,423,235,19,114,19,1640
SSC50384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50385,0,0,3,0,0,4,0,0,0,8,0,0,4,0,0,0,0,0,0,6,0,0,8,3,0,0,4,4,0,20,5,3,3,0,0,0,11,3,0,26,11,5,6,0,0,0,3,0,3,29,0,3,3,3,0,3,12,3,0,22,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,18,32,4,0,7,31,13,3,135,0,0,0,0,0,4,0,0,0,8,0,3,0,0,3,0,0,0,0,10,0,10,3,3,4,3,0,0,0,22,3,0,0,0,10,3,0,3,0,20,0,5,0,4,5,3,0,3,0,28,5,0,0,5,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,6,17,31,10,0,10,3,104
SSC50386,0,0,3,0,0,4,0,3,0,11,0,0,9,0,3,0,3,0,0,10,0,0,6,0,0,0,0,0,0,10,4,6,7,0,0,0,6,3,0,34,14,7,19,3,0,0,12,4,0,61,13,4,6,0,3,0,15,3,0,43,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,53,3,7,11,37,15,0,181,0,3,0,4,0,3,0,3,0,13,0,0,0,4,4,4,0,0,0,15,0,6,0,0,3,3,0,0,0,9,8,4,0,10,8,3,0,0,0,36,3,10,6,12,10,8,0,5,0,53,6,9,0,3,15,3,0,0,0,41,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,8,37,38,28,4,8,0,172
SSC50387,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,7,3,0,3,0,0,0,0,3,0,16,11,0,3,0,0,0,3,0,0,16,11,0,7,0,0,0,3,0,0,20,8,0,7,0,0,0,3,3,4,26,11,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,53,3,21,0,0,3,12,8,4,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,0,0,0,0,12,0,0,0,0,4,0,0,0,0,20,10,3,0,0,4,0,3,3,0,22,9,3,3,3,3,4,0,0,0,15,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,3,10,15,3,4,9,0,86
SSC50388,0,0,8,0,0,4,0,3,0,17,0,4,18,0,0,3,6,3,0,34,5,3,15,0,0,3,3,7,3,39,5,10,25,3,3,0,12,5,0,63,15,12,22,0,7,6,14,3,0,88,15,10,15,0,3,7,11,4,0,64,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,112,8,13,22,46,32,6,314,3,0,3,3,3,9,0,3,0,26,0,3,0,3,4,10,0,0,0,22,0,4,3,9,5,3,0,0,0,30,3,14,3,5,18,3,0,0,0,53,9,12,0,12,31,3,0,0,0,76,0,8,3,8,23,4,0,4,0,52,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,16,47,90,37,8,10,6,275
SSC50389,0,0,5,8,0,15,0,18,0,50,0,12,20,3,3,6,3,7,0,60,4,24,28,3,3,13,3,3,3,90,51,62,30,10,14,4,15,15,3,192,69,73,35,7,16,11,14,7,9,241,43,76,28,3,11,11,12,10,0,195,19,19,13,3,8,7,7,3,3,76,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,189,272,160,44,54,54,48,55,20,904,0,3,0,20,7,22,0,3,0,57,0,7,3,7,6,8,0,3,0,36,9,39,6,12,16,3,0,5,3,83,20,81,5,20,19,10,0,5,3,173,41,107,6,37,44,12,0,6,3,256,11,73,7,16,34,12,3,3,3,170,6,19,0,3,10,4,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,329,36,116,145,73,3,25,6,827
SSC50390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC50391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9
SSC50393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
SSC50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SSC50395,0,0,12,5,0,12,0,20,0,55,0,3,21,3,4,3,9,17,3,70,12,11,90,5,0,6,45,32,3,220,43,29,117,9,11,8,48,23,5,292,44,41,111,11,8,10,70,28,7,317,35,27,54,9,10,12,31,18,5,206,5,6,17,4,3,6,9,7,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,140,121,419,44,43,61,216,154,27,1224,0,0,0,19,7,30,0,5,0,68,3,4,3,16,13,23,0,10,3,75,17,37,19,39,41,19,7,11,3,188,25,55,16,46,61,29,4,23,3,264,26,60,19,44,57,25,7,20,3,251,15,32,9,28,51,22,0,10,0,175,0,3,0,8,9,3,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,89,196,67,193,242,159,22,76,17,1047
