SSC_CODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC50872,38,28,71,148,129,279,20,19,45,37,29,65,209,184,394,91,94,181,49,31,84,33,28,65,174,150,326,5,10,11,0,4,8,21,8,30,12,7,19,0,0,0,31,31,64,26,50,76,4,15,19,4,13,18,12,15,26,0,0,0,46,93,140,3,4,4,4,14,26,0,0,0,10,17,32,102,97,203,619,611,1231
SSC50873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,5,11
SSC50875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50876,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,8,8,16
SSC50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50879,0,0,0,3,3,11,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
SSC50880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,10,8,16
SSC50881,26,26,54,148,145,295,24,20,49,23,20,43,194,184,376,85,103,189,11,21,34,23,20,45,118,144,263,12,27,40,16,19,33,18,17,33,9,25,34,0,0,0,51,83,141,23,42,68,10,29,37,3,6,9,15,21,34,0,0,0,46,101,156,12,14,28,11,34,43,0,0,3,25,50,75,423,453,877,891,1048,1937
SSC50882,26,26,56,140,127,263,49,40,90,0,0,5,194,168,363,143,122,263,30,32,59,7,3,7,172,153,327,3,3,8,0,3,7,8,13,25,4,24,33,0,0,0,16,49,62,0,5,3,3,5,8,0,8,8,6,8,15,0,0,0,6,25,30,3,0,5,0,3,3,0,0,0,5,10,14,179,229,409,610,657,1267
SSC50883,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SSC50884,32,29,60,106,111,217,72,46,117,28,33,60,201,188,392,50,50,101,76,37,110,40,42,83,171,124,295,8,3,20,3,8,12,9,7,16,8,13,20,0,0,0,38,36,71,86,86,173,37,29,64,7,6,15,34,33,66,0,0,0,160,157,317,5,7,13,9,7,13,0,0,0,12,21,31,111,129,238,722,680,1399
SSC50885,3,3,3,7,0,8,0,0,0,0,0,0,7,0,8,3,7,7,0,0,0,0,0,3,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,20,11,37
SSC50886,56,67,118,288,311,600,93,66,156,42,53,94,420,433,852,241,270,510,98,75,171,49,52,99,384,396,781,29,32,66,21,37,62,36,12,48,24,51,82,0,0,0,122,142,260,126,144,275,33,43,81,19,22,40,25,50,74,0,3,3,208,262,470,16,23,40,21,42,63,0,4,4,42,64,106,371,411,785,1597,1764,3364
SSC50887,0,0,0,0,0,0,5,0,5,0,0,0,5,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,7,17
SSC50888,8,0,8,7,6,15,0,0,0,15,10,29,21,25,44,5,10,13,3,0,3,9,0,6,16,12,27,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,11,20,57,56,115
SSC50889,4,3,4,30,27,53,0,0,0,6,3,9,35,30,65,15,9,27,0,0,0,3,0,4,17,16,31,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,65,42,106,120,88,211
SSC50890,0,0,3,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC50891,3,3,5,8,9,20,0,0,0,12,7,16,20,16,32,12,12,24,3,0,3,14,7,18,21,23,47,0,0,3,0,0,0,3,0,4,0,4,4,0,0,0,5,6,15,8,0,8,3,0,4,0,0,0,0,7,3,0,0,0,9,7,18,4,3,9,0,0,0,0,0,0,4,3,9,13,8,17,78,62,136
SSC50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,13,0,0,0,14,3,13,0,0,0,3,0,3,0,0,0,3,3,7,0,0,0,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,257,18,281,276,27,303
SSC50893,65,59,131,298,235,531,49,28,79,72,63,134,414,330,742,219,211,425,10,11,20,14,19,28,243,232,480,3,9,16,9,14,22,15,14,27,27,60,90,0,0,0,54,96,148,16,9,23,16,27,39,3,5,11,16,45,68,0,0,0,50,93,139,0,3,8,9,26,31,0,0,0,14,32,44,349,325,672,1181,1164,2351
SSC50894,4,3,9,25,15,38,8,4,17,9,3,10,39,29,67,12,9,22,8,8,18,10,8,19,30,27,59,3,0,4,0,0,0,3,3,8,0,3,3,0,0,0,5,4,17,14,11,27,6,5,3,0,3,3,0,0,3,0,0,0,14,24,42,0,0,0,0,0,4,0,0,0,0,0,4,39,29,69,142,111,251
SSC50895,16,9,26,72,91,158,20,25,43,20,19,33,110,126,239,25,16,44,33,18,44,36,36,72,96,66,167,4,6,6,0,0,3,6,3,5,3,6,11,0,0,0,14,11,28,25,28,58,4,8,7,4,9,16,17,17,36,0,0,0,54,60,116,0,0,0,0,11,12,0,0,0,0,11,12,61,50,113,354,341,696
SSC50896,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9
SSC50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC50898,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9
SSC50899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
SSC50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50901,11,10,15,28,20,45,4,11,21,15,17,31,49,48,97,14,18,31,16,17,26,15,11,23,38,46,80,3,3,6,0,0,3,10,0,13,0,6,10,0,0,0,14,14,26,5,14,19,0,4,4,0,3,8,7,8,12,0,0,0,15,34,45,0,3,4,0,3,3,0,0,0,3,4,8,69,93,155,188,241,432
SSC50902,0,0,0,3,3,6,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,21,15,8,31
SSC50903,0,0,0,4,3,8,0,0,0,0,0,0,4,3,13,0,6,6,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,40,28,66,45,50,91
SSC50904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3
SSC50906,0,0,0,3,5,6,0,4,4,0,3,3,3,12,11,3,3,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,13,16,23
SSC50907,59,54,109,255,241,496,58,52,108,42,36,70,353,327,682,101,93,197,41,39,84,25,28,52,167,165,335,42,25,66,84,68,151,18,17,41,49,70,121,0,0,0,198,180,379,133,182,315,97,123,226,17,35,49,105,149,258,3,5,9,365,489,846,24,27,52,45,41,90,0,0,0,71,66,138,570,470,1041,1769,1751,3521
SSC50908,3,0,3,3,0,4,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,3,17
SSC50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,14,12,29
SSC50910,20,25,41,131,109,243,16,22,35,49,41,90,198,168,363,81,90,175,8,11,20,26,31,51,112,131,246,8,12,21,3,8,10,10,13,25,13,23,36,0,0,0,32,54,87,6,6,12,3,0,4,0,6,4,6,6,15,0,0,0,18,21,36,3,3,3,3,8,6,0,0,0,5,11,13,106,79,188,489,492,981
SSC50911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC50912,64,57,120,278,261,539,61,77,133,74,86,161,408,424,826,137,113,254,46,60,108,108,102,208,291,275,566,22,18,37,4,22,23,21,20,41,20,38,55,0,0,0,67,92,161,53,67,116,13,40,55,9,11,16,17,42,67,0,0,0,87,162,255,12,15,24,12,24,30,0,0,0,22,40,57,239,252,491,1172,1301,2470
SSC50913,0,3,3,10,9,18,7,3,9,0,0,0,14,10,28,0,0,3,3,0,4,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,32,23,49
SSC50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50915,18,19,31,72,71,145,4,5,8,3,9,13,81,81,162,55,49,100,3,3,9,9,11,15,62,66,126,3,3,9,0,12,13,4,7,10,8,7,12,0,0,0,19,34,46,4,16,20,9,14,18,0,0,3,4,9,19,0,0,0,17,39,56,7,3,6,0,12,12,0,0,0,3,13,18,134,122,254,333,375,702
SSC50916,4,3,10,21,11,35,0,0,0,0,0,0,21,11,35,13,10,15,0,0,0,0,3,3,13,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,0,0,3,3,4,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,3,91,71,161,127,104,238
SSC50917,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50918,4,0,4,4,0,8,8,3,7,4,0,3,15,4,20,0,0,0,0,0,0,0,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,33,20,51
SSC50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10
SSC50920,3,0,3,3,4,6,0,0,3,0,0,0,0,11,11,12,4,21,0,0,0,0,0,0,12,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,25,20,44
SSC50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50922,31,47,74,218,190,412,73,76,152,15,16,27,304,282,582,98,79,173,85,88,168,36,43,74,215,209,418,8,10,15,8,7,15,7,6,13,15,13,31,0,0,0,36,39,76,84,95,177,14,28,45,11,10,22,16,35,58,0,0,0,125,172,295,4,4,12,14,18,33,0,0,0,16,21,38,129,148,278,852,914,1769
SSC50923,11,13,26,43,46,87,27,19,47,21,18,37,95,76,174,40,24,62,44,25,67,17,36,60,101,87,181,6,4,4,0,3,4,4,3,4,3,3,3,0,0,0,11,10,19,52,49,100,8,3,13,4,7,14,4,12,20,0,0,0,78,71,146,0,0,0,3,3,7,0,0,0,3,8,10,89,192,280,386,446,834
SSC50924,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,3,4,9,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,22,19,16,34
SSC50925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,7
SSC50926,0,3,3,3,4,9,0,0,0,0,0,0,3,4,9,3,4,8,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,20,17,34
SSC50927,0,0,0,3,3,8,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,11,7,17
SSC50928,9,14,29,75,67,140,54,41,95,0,3,3,127,108,237,97,100,200,0,0,3,0,0,0,101,100,208,13,0,13,0,0,0,5,9,14,10,15,23,0,0,0,27,26,55,0,8,9,0,4,4,0,0,0,0,5,11,0,0,0,5,22,26,70,5,75,3,0,3,0,0,0,69,6,77,117,113,229,461,389,849
SSC50929,40,27,67,199,197,399,21,31,50,30,24,53,250,253,497,136,130,263,24,29,57,24,27,46,184,181,365,10,14,22,3,23,26,15,11,24,6,13,21,3,0,3,36,61,97,16,32,48,7,23,28,6,3,11,5,29,38,0,0,0,37,87,118,6,14,18,3,26,25,0,0,0,9,34,43,223,260,486,773,907,1678
SSC50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9
SSC50931,3,0,3,5,5,7,0,0,0,3,4,9,5,10,19,3,0,7,0,0,0,3,0,3,9,3,13,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,25,34,34,65
SSC50932,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10
SSC50933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC50934,12,11,22,69,47,116,47,33,82,9,3,12,125,90,212,46,53,102,51,26,77,10,13,27,106,98,199,3,6,10,3,0,6,7,12,17,10,17,31,0,0,0,27,35,67,15,20,37,4,9,14,3,0,3,10,10,16,0,0,0,30,36,67,7,3,8,10,16,18,0,0,0,14,15,30,142,123,268,460,409,865
SSC50935,0,0,0,0,0,0,5,3,5,0,0,0,3,3,9,4,6,14,0,3,3,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,16,24,23,48
SSC50936,5,3,8,17,16,29,3,3,7,8,6,19,22,26,50,14,17,28,0,0,0,8,6,16,27,21,45,0,0,3,0,0,0,4,0,4,0,3,5,0,0,0,7,6,13,0,0,4,0,3,3,0,0,0,4,3,3,0,0,0,4,5,8,0,3,3,0,0,3,0,0,0,0,0,3,26,27,53,100,96,194
SSC50937,33,25,53,120,110,233,35,31,65,11,7,19,169,154,317,61,69,129,17,13,35,19,16,30,96,102,198,15,19,34,17,20,37,20,19,38,19,29,45,0,0,0,72,86,161,28,42,66,17,21,41,3,8,12,12,29,40,3,0,3,60,99,163,4,15,14,11,25,38,0,0,0,16,36,55,354,422,782,797,932,1728
SSC50938,14,8,14,63,43,104,10,5,16,3,0,3,75,50,127,33,42,74,4,3,11,3,0,7,45,45,90,4,3,7,0,7,5,0,3,6,6,9,14,0,0,0,13,15,27,6,12,18,3,4,10,0,0,0,3,3,9,0,0,0,10,18,30,0,0,0,7,0,9,0,0,0,7,3,12,68,69,137,225,209,437
SSC50939,0,0,0,12,4,21,0,0,0,0,0,0,12,4,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,28,15,46
SSC50940,18,10,37,83,62,151,10,19,29,3,5,7,96,84,180,47,19,69,9,11,29,0,0,0,64,32,99,0,0,0,0,4,4,10,8,15,3,18,24,0,0,0,17,22,38,0,5,6,0,5,5,0,5,3,4,6,11,0,0,0,9,14,21,0,0,3,0,3,3,0,0,0,3,4,9,85,56,140,284,237,520
SSC50941,38,17,58,82,98,180,29,23,48,18,20,40,130,140,271,64,77,135,10,21,35,14,17,28,82,114,197,3,7,13,6,3,9,9,3,9,4,18,27,0,0,0,24,33,51,4,9,11,0,10,16,0,3,3,8,11,19,0,0,0,10,37,49,0,3,3,4,7,14,0,0,0,4,11,20,71,48,114,363,393,758
SSC50942,5,3,4,11,3,9,3,0,7,3,0,3,14,0,18,9,9,23,3,0,3,0,3,5,15,17,30,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,5,7,3,10,39,29,71
SSC50943,0,0,0,11,5,17,0,0,0,5,3,6,20,7,24,3,0,4,6,7,17,15,13,23,26,24,47,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,7,3,9,3,12,12,0,0,4,0,0,0,0,3,3,0,0,0,4,12,17,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28,62,65,133
SSC50944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,18,8,7,19
