SSC_CODE_2016,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
SSC50823,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,3,3,0,0,0,16,0,10,0,8,0,5,3,0,28,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,0,8,0,5,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,10,9,3,13,11,9,8,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,0,4,0,0,0,18,0,3,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,5,9,7,10,8,10,5,0,50,0,3
SSC50824,0,33,33,14,4,3,0,0,93,0,3,5,0,0,0,0,0,8,19,109,72,27,21,15,8,0,271,19,56,43,25,23,11,5,0,184,49,99,89,73,65,49,12,9,450,11,8,6,7,0,0,0,0,33,3,4,7,3,9,5,7,0,33,64,115,100,86,75,49,18,9,517,0,4,0,4,3,0,3,0,12,29,41,23,35,20,14,11,3,183,136,361,279,188,149,92,45,14,1265,3,39,24,3,7,3,0,0,78,0,11,8,3,3,0,0,0,28,26,135,88,46,18,15,0,0,331,12,50,41,38,32,8,4,0,189,41,39,32,36,23,12,3,0,183,8,8,4,5,4,4,0,0,36,3,4,10,10,7,3,5,0,49,48,51,48,51,34,17,6,0,259,0,9,4,6,4,6,0,0,25,18,29,29,17,27,28,12,0,158,112,328,244,157,122,69,27,5,1071,0,74
SSC50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0
SSC50826,0,23,29,16,10,8,4,0,84,0,8,5,8,10,7,0,0,40,9,99,70,43,26,8,4,0,260,5,26,27,26,28,15,0,0,138,27,55,41,47,54,22,20,7,275,7,6,0,0,0,0,0,0,13,0,0,3,6,6,6,0,0,18,34,64,43,54,59,28,20,7,312,0,0,5,3,0,0,0,0,15,12,24,26,14,12,5,10,9,114,76,246,209,168,140,67,39,16,953,0,27,36,9,10,3,0,0,82,0,12,14,12,6,3,0,0,45,23,116,87,46,17,11,5,0,305,5,30,27,39,30,5,8,0,145,11,31,17,21,7,3,3,0,102,9,4,0,3,3,3,0,0,17,0,3,4,6,11,0,0,3,30,23,44,23,29,23,7,3,4,143,0,0,3,0,0,3,0,0,13,11,22,14,9,7,20,11,8,109,63,244,202,145,100,47,32,11,843,0,49
SSC50827,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,4,0,9,8,5,0,0,0,0,22,0,11,3,7,6,0,0,0,26,14,49,25,35,25,3,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,50,26,34,25,8,0,0,155,0,0,0,0,0,0,0,0,0,10,51,21,30,20,5,4,0,143,24,124,57,79,56,10,4,0,361,0,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,7,0,4,4,0,0,0,24,0,3,0,3,5,0,0,0,12,5,3,3,6,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,10,10,8,6,5,5,0,0,0,32,0,0,0,0,0,0,0,0,0,3,12,5,3,15,0,0,0,45,13,40,17,12,30,3,3,0,117,0,6
SSC50828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50829,0,3,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,7,4,18,22,12,5,0,0,0,61,10,16,18,12,12,3,0,0,73,34,102,56,58,42,19,7,0,321,15,3,0,3,5,0,0,0,23,0,3,5,7,3,0,0,0,18,48,106,68,65,44,23,7,0,366,0,5,3,0,0,0,0,0,7,22,35,27,20,12,15,0,0,136,82,188,142,116,80,40,13,0,659,0,10,6,4,0,0,0,0,20,0,3,6,4,4,0,0,0,14,11,39,35,24,6,6,0,0,119,7,26,19,28,18,6,0,0,100,41,49,46,26,15,7,0,0,180,19,9,10,8,0,0,0,0,37,5,11,4,11,0,0,0,0,31,56,68,58,46,16,4,0,0,253,0,5,0,0,0,0,0,0,7,31,34,20,18,11,12,7,0,121,104,172,137,120,51,32,8,0,632,0,11
SSC50830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,10,11,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,11,9,0,0,36,0,0,0,0,0,0,0,0,0,0,6,3,4,3,9,0,0,26,0,6,11,16,19,15,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,3,17,0,7,7,4,9,10,3,3,33,0,0
SSC50831,0,57,27,17,17,3,3,0,124,0,15,6,9,3,4,0,0,37,24,180,103,52,32,10,5,0,412,8,38,23,19,15,7,3,3,119,17,82,32,24,22,11,3,0,181,3,3,0,0,0,0,0,0,9,3,0,3,3,0,0,0,0,13,21,85,31,34,21,14,4,0,213,0,0,0,3,0,0,0,0,3,23,53,15,12,12,12,4,0,127,74,424,209,143,99,52,17,4,1031,3,62,50,21,10,10,0,0,160,0,21,20,10,13,4,0,0,69,50,221,96,41,34,16,15,4,476,10,50,19,23,21,3,4,0,129,22,28,11,8,7,4,0,3,87,4,3,0,0,0,0,0,0,17,0,4,7,7,4,3,3,0,22,25,34,20,13,7,9,3,0,122,0,0,0,0,0,0,0,0,6,64,29,22,15,11,13,11,4,168,159,420,232,131,95,50,27,21,1134,3,120
SSC50832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,0,10,3,9,14,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,11,14,10,0,0,54,0,0,0,0,0,0,0,0,0,4,0,3,7,5,4,0,0,27,8,12,4,18,29,14,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,10,5,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,3,3,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,3,0,24,8,3,10,10,16,10,3,0,57,0,0
SSC50833,3,37,59,66,86,40,0,0,284,4,18,19,30,36,9,0,0,121,81,195,187,158,184,84,24,5,909,25,40,83,78,111,80,16,9,439,93,134,131,165,208,100,44,13,882,11,3,0,3,0,0,0,0,23,3,7,8,8,13,16,7,3,65,106,142,138,177,229,114,50,18,968,0,3,4,7,14,7,0,0,33,18,32,27,34,30,29,9,3,186,232,469,521,543,685,358,107,33,2946,3,37,56,56,42,17,0,0,205,3,25,44,36,36,7,0,0,151,104,242,225,198,185,60,14,3,1032,33,65,97,140,155,76,11,3,573,38,60,58,74,65,23,0,0,325,19,6,12,9,11,3,4,0,57,6,13,16,26,37,16,5,0,114,61,77,85,110,114,40,7,3,497,0,9,9,14,17,4,7,0,60,20,25,17,28,39,30,22,9,201,232,480,530,584,589,225,57,26,2718,4,75
SSC50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50835,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,14,0,3,4,3,0,0,0,0,12,3,29,12,20,10,3,0,0,86,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,33,12,20,13,3,0,0,91,0,0,0,0,0,0,0,0,0,10,38,28,28,11,3,0,0,113,11,82,49,55,25,6,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,0,0,0,19,0,7,6,0,0,0,0,0,8,0,7,5,4,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,15,5,6,3,3,0,0,33,5,37,23,12,11,3,0,0,85,0,0
SSC50836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,5,4,4,6,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,4,3,5,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,5,9,4,10,4,11,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,12,4,9,3,13,6,10,0,0,38,0,0
SSC50837,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,7,3,0,0,0,0,25,0,7,7,4,3,0,0,0,23,8,28,21,16,13,6,0,3,93,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,8,29,21,16,18,5,0,3,97,0,0,0,0,0,0,0,0,0,15,32,19,21,10,5,3,3,103,26,87,53,42,26,15,6,3,258,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,7,0,9,0,3,0,3,0,0,18,0,3,4,6,5,0,0,0,19,3,5,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,4,3,7,5,5,6,0,0,0,23,0,0,0,0,0,0,0,0,3,7,14,7,7,4,5,0,0,52,17,44,23,22,21,11,0,0,127,0,3
SSC50838,0,0,3,5,0,4,0,0,16,0,0,3,6,6,0,3,0,23,0,5,11,20,30,14,0,0,75,3,4,17,29,19,14,3,0,89,32,53,65,119,100,41,14,3,424,12,5,0,3,3,0,0,0,18,0,0,3,3,7,5,0,0,15,37,50,63,126,104,47,14,3,456,0,0,0,4,0,0,0,0,6,10,12,10,19,15,19,10,0,95,54,80,108,209,183,93,28,3,759,0,0,3,12,8,0,0,0,20,0,3,3,10,4,0,0,0,25,3,20,43,49,40,17,3,0,174,4,11,15,45,27,15,8,0,125,18,15,38,46,32,9,0,0,164,4,3,0,3,5,3,0,0,20,3,3,4,11,17,3,0,0,37,20,19,45,59,51,14,0,0,216,0,0,0,0,0,0,0,0,3,10,3,7,16,23,16,4,3,90,42,64,119,189,154,65,17,3,649,0,7
SSC50839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50840,0,3,20,32,33,27,9,0,124,0,3,14,21,17,15,0,0,72,23,50,77,94,84,73,29,10,431,16,20,47,78,72,53,30,3,309,61,125,172,197,137,116,72,11,885,6,5,5,4,0,3,0,0,30,0,3,6,7,6,4,0,0,36,69,135,183,211,150,119,70,11,952,3,0,4,5,3,3,3,0,19,34,22,23,32,44,28,22,14,208,139,238,369,460,394,319,172,38,2127,0,12,28,32,19,6,4,0,105,0,11,33,34,37,6,0,0,124,22,77,158,130,94,51,32,3,564,19,41,72,105,80,80,22,4,420,40,46,64,104,51,29,4,3,345,9,0,11,13,6,12,4,0,46,3,3,20,31,21,31,3,0,121,52,57,95,147,75,72,15,8,509,0,0,5,0,6,12,5,4,40,39,18,18,28,36,44,45,21,249,137,215,401,481,339,274,125,46,2025,0,17
SSC50841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0
SSC50842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,3,0,0,12,0,0
SSC50844,0,0,0,3,3,3,3,0,11,0,0,0,0,0,0,0,0,7,0,4,13,17,10,7,3,0,58,3,3,7,16,3,3,3,0,40,15,28,38,39,44,32,10,0,201,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,8,17,28,34,45,44,30,12,3,213,0,0,0,3,3,0,0,0,4,0,3,0,9,4,10,8,0,41,19,43,57,83,72,55,32,4,371,0,0,4,4,8,3,0,0,18,0,3,3,5,10,0,0,0,21,3,16,23,15,17,17,4,3,94,0,10,16,15,18,10,6,0,66,9,12,13,15,13,8,0,0,61,0,4,4,0,3,0,0,0,13,0,0,3,0,3,3,0,0,16,7,15,23,19,21,9,0,0,89,0,0,0,3,0,5,0,0,8,3,0,3,9,10,14,3,0,39,17,47,62,68,75,51,13,0,335,0,3
SSC50845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC50846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SSC50847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
SSC50848,0,3,0,6,0,0,0,0,14,0,4,4,5,0,0,0,0,12,8,21,25,9,11,7,0,0,92,4,13,21,11,7,3,0,0,68,32,58,68,53,57,38,13,4,322,8,6,6,0,0,0,0,0,20,3,7,4,8,3,0,0,0,26,35,69,74,58,57,36,18,4,362,0,0,4,0,0,6,0,0,7,34,27,41,31,17,25,18,8,197,83,140,169,132,102,79,42,7,757,0,10,3,5,0,0,0,0,19,0,6,4,3,3,0,0,0,23,13,41,31,21,15,4,3,0,142,7,31,24,24,11,6,5,0,112,29,36,37,33,26,10,0,0,165,6,10,4,3,0,0,0,0,23,0,5,9,8,3,3,0,0,30,39,53,52,46,26,13,0,0,229,0,4,4,4,0,3,0,0,21,32,20,28,33,29,26,14,3,182,94,167,151,129,90,56,24,3,717,0,12
