SSC_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
SSC51502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51503,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,10,0,0,0,6,3,3,0,0,13,5,3,15,14,8,7,0,0,54,0,3,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,3,6,11,13,14,10,7,0,0,66,0,0,0,0,0,0,0,0,0,0,4,3,10,0,11,3,0,29,6,19,29,34,20,16,5,0,128
SSC51504,26,11,11,0,0,0,88,3,32,5,3,10,0,0,0,51,23,209,101,36,32,14,3,0,411,15,67,54,29,27,13,7,0,208,74,177,83,60,51,30,7,0,472,17,16,3,4,0,0,0,0,37,3,11,16,7,9,3,0,0,48,88,203,97,67,66,28,7,0,559,0,8,6,3,0,3,0,0,19,30,57,26,15,19,16,5,0,169,163,609,318,160,164,76,17,3,1512
SSC51505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,6,4,4,6,9,4,3,0,32
SSC51506,29,17,9,4,0,0,77,3,15,16,14,6,3,0,0,60,18,95,121,82,36,16,3,0,365,20,64,82,55,27,18,3,3,278,99,152,152,125,73,30,4,0,643,20,12,9,9,3,5,0,0,63,4,14,6,15,10,6,0,0,57,123,182,177,142,87,38,7,0,758,0,0,8,6,7,0,0,0,21,51,32,40,38,24,25,15,0,229,211,396,481,364,198,100,29,9,1781
SSC51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,4,0,7,0,0,0,3,7,3,0,0,8,0,0,4,9,6,4,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,10,6,4,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,13,4,0,9,16,15,16,11,3,70
SSC51508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,4,0,0,0,17
SSC51509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,3,3,0,0,6,0,3,3,4,3,3,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,7,3,8,5,10,3,0,47
SSC51510,11,8,6,7,0,0,38,0,0,13,10,9,4,0,0,34,15,49,56,63,44,47,4,0,281,15,41,57,56,52,59,15,0,293,62,101,123,108,121,94,36,3,655,7,7,10,9,3,5,4,0,40,3,3,16,8,18,13,9,0,65,77,118,143,132,143,109,44,3,759,0,0,3,3,0,7,3,3,20,26,33,44,44,56,63,32,8,301,128,246,324,312,307,288,99,21,1728
SSC51511,53,40,26,22,0,0,187,5,31,32,18,20,10,5,0,113,92,286,248,153,119,77,24,10,1011,66,153,164,149,139,93,34,26,816,223,465,345,375,322,230,104,37,2097,36,22,12,19,17,10,4,0,116,8,34,43,47,51,32,7,3,228,265,518,398,445,388,270,106,38,2431,4,12,11,10,20,18,8,0,88,123,113,84,117,122,137,107,67,864,558,1149,984,938,838,619,282,137,5514
SSC51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,12
SSC51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,3,0,0,0,0,0,0,7,0,8,0,7,10,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,10,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,18,3,9,3,14,13,13,6,0,64
SSC51514,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,7,7,3,3,0,0,0,22,0,0,0,4,0,0,0,0,11,3,10,8,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,11,6,10,9,3,10,0,0,0,45,0,0,0,0,0,0,0,0,0,29,17,19,7,9,5,3,0,92,45,40,36,21,21,15,3,0,179
SSC51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,4,0,0,3,0,9
SSC51516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,17
SSC51517,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,7,3,3,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,8,3,5,0,0,0,0,27,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,8,10,14,6,8,0,0,0,0,38,0,0,0,0,0,0,0,0,0,8,5,3,3,3,0,0,0,26,11,31,17,18,9,0,0,0,85
SSC51518,26,29,13,8,0,0,93,5,11,15,30,16,3,4,0,84,39,131,127,110,90,43,14,3,553,45,117,136,176,109,45,16,0,655,255,434,378,417,287,156,76,13,2028,43,36,21,23,10,8,0,0,143,21,27,23,40,29,14,7,3,177,327,508,426,483,332,185,85,15,2346,0,4,11,7,23,3,6,0,54,135,149,146,176,111,89,64,22,887,551,940,885,1009,693,377,183,41,4673
SSC51519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,3,4,5,9,0,0,0,24
SSC51520,3,3,0,0,0,0,13,0,3,4,0,5,0,0,0,19,3,17,29,23,13,13,4,0,97,8,17,21,32,24,16,14,4,130,57,106,92,89,80,38,24,5,489,8,12,6,13,3,3,0,0,39,5,3,12,8,8,6,0,0,51,78,115,100,112,91,46,27,7,580,0,0,0,4,0,0,0,0,9,39,43,42,40,60,53,79,40,392,126,203,194,207,200,132,120,51,1237
SSC51521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC51522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,3,0,3,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,7,9,6,0,0,27
SSC51523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,13
SSC51524,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,8,0,6,27,10,7,8,0,0,57,0,5,11,13,10,3,3,0,52,6,14,31,33,14,10,0,0,107,3,0,3,0,0,0,0,0,10,0,4,3,3,3,0,3,0,10,14,20,34,33,12,14,5,0,127,0,0,0,0,0,0,0,0,3,3,8,0,10,5,18,4,0,42,20,38,79,68,38,37,6,4,292
SSC51525,25,18,25,11,7,0,110,0,13,18,22,11,11,4,0,82,34,149,127,83,64,57,16,5,540,17,50,56,60,63,72,18,3,337,32,89,103,77,78,73,45,8,501,6,9,3,3,3,4,4,0,33,3,0,11,13,15,13,4,8,67,42,103,116,95,88,91,50,17,602,0,0,0,3,11,0,0,0,23,28,32,30,15,38,40,28,16,238,127,374,374,304,304,286,117,47,1929
SSC51526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,11,0,0,0,0,3,0,0,0,10,0,3,7,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,12,4,4,3,0,0,29,3,7,24,12,14,6,0,0,62
SSC51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,3,3,0,0,12
SSC51528,27,49,51,24,8,0,214,3,11,11,17,18,13,4,0,83,79,136,65,71,83,53,12,0,504,17,25,21,25,45,31,9,3,184,26,21,10,34,39,27,10,0,164,7,0,0,3,3,4,0,0,15,0,3,0,3,4,6,0,0,25,34,25,17,40,45,37,13,0,208,0,3,4,4,0,3,4,0,30,18,11,8,12,18,19,7,3,95,158,262,159,229,269,173,53,5,1313
SSC51529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,4,8,6,0,3,3,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,7,14,9,0,3,3,0,39,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,16,3,14,18,11,3,10,4,0,66
SSC51530,10,12,12,4,0,0,44,0,3,7,15,11,8,0,0,33,16,49,63,43,59,29,12,0,263,0,17,20,20,31,24,7,5,120,7,18,23,27,23,17,8,3,133,3,0,0,0,3,3,0,0,5,0,0,5,3,4,4,5,0,27,12,25,27,26,28,27,18,3,167,0,5,4,3,3,3,3,0,15,4,12,10,8,19,17,13,4,78,30,101,130,135,158,100,47,9,720
SSC51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,6,0,0,17,0,0,3,0,0,0,0,0,7,0,3,7,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,10,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,16,11,5,24,8,9,9,0,0,57
SSC51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,5,0,0,0,26
SSC51533,107,35,13,3,0,0,246,5,19,23,7,5,0,0,0,63,47,279,275,106,57,20,3,0,782,18,123,136,116,46,22,7,0,473,77,216,193,150,78,37,9,3,760,17,19,7,3,3,3,0,0,54,9,15,23,10,10,6,3,0,85,111,247,231,166,88,48,10,4,902,5,8,10,3,4,6,3,0,39,33,62,46,43,15,23,13,5,236,213,836,827,474,230,114,31,10,2739
SSC51534,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,7,7,3,3,0,0,19,3,4,4,0,11,7,0,0,22,5,7,14,20,12,14,5,0,75,4,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,15,9,7,17,21,16,14,5,0,92,0,0,0,0,0,0,0,0,0,4,0,4,21,11,8,3,4,55,22,20,35,43,37,27,4,3,198
SSC51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,15
SSC51536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,16,5,0,7,0,5,0,0,0,9,4,3,9,5,7,0,0,0,24,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,9,5,7,0,0,0,30,0,0,0,0,0,0,0,0,0,9,8,9,8,4,3,0,0,38,15,10,27,15,10,3,0,0,91
SSC51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,7,3,0,20
SSC51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,12,0,0,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,6,16,6,10,4,0,0,39
SSC51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,13,11,15,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,15,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,13,3,16,13,19,9,3,0,0,69
SSC51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,0,0,0,0,8
SSC51541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51542,97,38,13,10,0,0,357,11,54,51,27,9,3,4,0,159,94,526,354,138,56,29,3,0,1205,71,227,175,126,57,31,7,0,696,220,486,274,226,131,59,21,0,1416,38,21,19,7,3,0,0,0,101,15,30,24,18,15,13,0,0,112,276,541,322,253,147,74,24,0,1631,3,9,9,8,6,0,0,0,46,83,164,117,63,54,32,9,3,514,545,1716,1119,649,348,173,46,6,4601
SSC51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,12,0,3,3,0,28
SSC51544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5
SSC51545,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,3,0,16,0,0,0,7,6,0,0,0,11,0,3,3,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,15,3,4,11,19,27,9,3,0,72
SSC51546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,5,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,3,9,3,3,11,7,0,0,31
SSC51547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,8,0,4,5,0,4,4,0,0,15
SSC51548,327,176,96,54,12,3,937,10,70,87,98,61,25,5,4,348,200,824,732,459,295,132,52,34,2730,52,186,166,163,142,98,63,28,894,76,217,137,105,105,75,41,24,781,11,7,7,5,0,4,0,3,48,9,15,20,22,25,17,12,12,127,102,240,170,136,134,92,56,34,954,8,16,15,7,10,19,6,8,87,79,171,138,74,89,78,90,49,755,451,1755,1626,1110,827,495,284,155,6706
SSC51549,135,126,80,40,17,4,452,0,29,48,67,35,29,8,0,208,108,242,384,302,194,138,76,13,1463,15,35,90,115,86,77,74,15,513,40,62,78,80,68,38,40,15,413,11,3,4,14,4,3,4,3,43,4,7,9,31,8,9,5,3,88,52,73,93,126,76,45,52,20,545,0,6,7,16,13,14,11,0,60,26,23,40,42,48,48,58,18,303,215,453,797,790,535,385,303,76,3548
SSC51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,8,3,7,0,6,0,0,18
SSC51551,8,6,6,8,0,0,28,0,7,11,10,9,4,0,0,38,12,34,30,47,16,7,7,0,149,0,15,17,31,20,14,11,0,109,26,22,36,45,39,19,0,4,192,6,3,0,6,5,0,0,0,23,0,0,5,6,4,4,7,0,22,29,23,38,51,51,24,7,3,232,0,0,3,8,3,0,0,0,11,16,13,20,28,27,23,20,6,153,55,95,124,176,129,84,46,6,718
SSC51552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SSC51553,14,26,17,19,4,0,93,5,13,21,18,11,13,0,0,82,22,95,134,129,99,78,21,10,578,16,65,90,131,116,87,47,9,557,126,221,291,291,210,176,82,23,1415,43,13,19,22,16,11,7,0,122,8,23,34,28,37,23,7,0,166,171,260,343,336,260,208,96,28,1703,0,3,4,10,9,13,9,3,58,63,65,69,99,102,118,94,42,646,276,509,674,743,626,530,274,93,3716
SSC51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6
SSC51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,10,0,0,0,7,0,3,0,0,10,3,0,12,4,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,5,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,18,3,9,17,19,12,10,0,0,66
SSC51557,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,14,3,3,3,3,3,0,36,3,3,6,7,7,7,0,0,33,8,9,7,18,7,25,11,3,80,0,0,0,3,4,3,3,0,9,0,0,0,0,4,3,0,0,10,6,12,7,20,12,29,16,3,107,0,0,0,0,0,0,0,0,3,0,4,4,8,9,17,17,7,59,11,40,21,35,37,53,36,12,249
SSC51558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9
SSC51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
SSC51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8
SSC51561,7,3,4,0,0,0,25,0,3,3,0,0,0,0,0,9,4,34,32,15,11,8,0,0,105,5,22,17,17,11,0,0,0,78,24,69,54,38,24,8,3,0,222,3,0,0,0,0,0,0,0,12,0,4,0,6,7,0,0,0,19,30,76,56,41,31,11,3,0,253,0,0,0,0,3,0,0,0,6,17,32,14,19,17,8,4,0,113,66,181,130,97,81,32,6,0,595
SSC51562,125,73,38,35,7,0,381,0,39,32,32,25,13,4,0,141,76,371,255,157,124,61,12,3,1062,19,59,61,51,74,47,14,0,328,22,67,40,34,39,13,13,10,236,0,4,4,3,0,0,0,0,16,0,9,9,14,10,11,0,0,47,24,81,52,50,50,25,16,10,304,0,9,3,4,6,0,0,0,23,30,87,59,35,36,43,48,55,392,158,737,583,395,355,237,100,66,2629
SSC51563,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,3,3,0,0,0,9
