SSC_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC50968,32,0,0,0,0,32,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
SSC50969,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC50970,51,0,0,4,0,56,54,0,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,5,0,135
SSC50971,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SSC50972,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC50973,30,0,0,0,0,30,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59
SSC50974,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,12
SSC50975,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15
SSC50976,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12
SSC50977,38,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,83,0,0,0,0,87
SSC50978,215,0,0,3,3,226,197,0,0,0,0,196,19,0,0,0,0,20,59,6,0,0,0,70,61,0,0,0,0,65,3,0,0,0,0,3,33,3,0,0,0,35,10,0,0,0,0,8,183,12,0,0,0,199,3,0,0,0,0,3,17,0,0,5,0,24,613,12,0,11,0,642
SSC50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50980,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC50981,15,0,0,0,3,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,25
SSC50982,91,0,0,5,0,93,159,0,0,8,0,169,9,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,20,0,0,0,0,0,3,6,0,0,0,0,6,273,0,0,18,0,291
SSC50983,64,0,0,0,0,72,36,0,0,0,0,35,3,0,0,0,0,3,14,0,0,0,0,14,23,0,0,0,0,23,4,0,0,0,0,4,22,0,0,0,0,22,5,0,0,0,0,5,80,0,0,0,0,80,0,0,0,0,0,0,6,0,0,0,0,6,185,0,0,0,3,193
SSC50984,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SSC50985,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SSC50986,112,0,0,3,0,112,145,0,0,0,0,145,14,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,8,288,0,0,7,0,290
SSC50987,56,0,0,0,0,61,46,5,3,0,0,56,21,4,0,0,0,22,20,33,4,0,0,52,25,4,0,0,0,31,5,0,0,0,0,6,16,11,0,0,0,24,0,0,0,0,0,4,87,51,11,0,0,149,0,0,0,0,0,0,5,3,0,0,0,14,193,65,11,0,0,272
SSC50988,2523,288,0,0,6,2821,2185,422,12,0,9,2625,810,316,3,0,6,1136,43,35,0,0,0,80,640,176,7,0,0,825,9,15,0,0,0,24,73,20,3,0,0,98,24,10,0,0,0,36,1598,573,14,4,7,2200,21,26,0,0,0,48,177,44,0,0,3,226,6515,1350,21,4,22,7915
SSC50989,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13
SSC50990,896,132,63,0,0,1094,749,89,103,0,0,943,195,95,381,0,0,670,11,88,66,0,0,170,84,57,113,0,0,259,0,6,0,0,0,7,11,0,13,0,0,25,10,4,7,0,0,21,320,245,582,0,0,1152,13,29,0,0,0,46,36,18,25,0,0,76,2010,524,776,0,0,3312
SSC50991,7,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,16
SSC50992,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC50993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50994,360,4,0,3,3,368,308,0,0,3,3,309,120,0,4,0,0,122,43,0,0,0,0,44,73,3,0,0,0,74,11,0,0,0,0,11,16,0,0,0,0,19,10,0,0,0,0,10,275,4,4,0,0,285,11,0,0,0,0,11,38,0,0,0,0,39,987,5,7,7,8,1006
SSC50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC50996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,24
SSC50997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC50998,545,102,55,0,0,701,481,80,0,0,0,565,81,23,7,0,0,118,20,70,0,0,0,89,42,11,4,0,0,58,0,0,3,0,0,11,3,3,0,0,0,4,5,0,0,0,0,6,155,110,18,0,0,285,3,0,50,0,0,57,15,9,7,0,0,32,1204,296,141,0,0,1639
SSC50999,93,9,3,0,0,102,39,7,0,0,5,51,24,16,0,0,4,44,0,0,0,0,0,0,27,10,3,0,0,41,3,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,62,21,4,0,3,96,5,0,0,0,0,3,6,0,0,0,0,6,200,33,7,0,8,255
SSC51000,23,0,0,0,0,23,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
SSC51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51002,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC51003,31,0,0,0,0,31,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,76
SSC51004,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,5,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,3,91,0,0,3,0,97
SSC51005,703,72,3,0,0,783,994,144,36,3,3,1183,218,89,45,5,0,362,20,55,3,0,0,83,173,42,14,6,0,226,3,7,0,0,0,10,8,8,0,0,0,15,7,0,0,0,0,6,431,205,55,11,0,706,8,5,0,0,0,15,35,7,3,0,0,48,2175,437,100,16,3,2733
SSC51006,334,3,0,0,0,338,593,5,0,0,0,597,44,0,0,0,0,48,0,0,0,0,0,0,57,0,0,0,0,57,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,114,0,0,0,0,122,3,0,0,0,0,3,16,0,0,0,0,22,1070,4,0,0,0,1082
SSC51007,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51009,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51011,981,179,100,3,3,1270,844,259,204,3,0,1314,205,261,493,6,0,967,4,4,27,0,0,42,167,109,160,0,3,434,0,4,30,0,0,38,9,3,17,0,0,29,6,3,0,0,0,18,396,383,734,9,3,1518,14,3,20,0,0,34,44,24,32,0,0,97,2269,855,1091,16,8,4231
SSC51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51013,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC51014,40,0,0,3,3,48,24,0,0,0,0,27,0,0,0,0,0,0,16,3,0,0,0,16,15,0,0,0,0,16,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,51,5,0,0,0,52,0,0,0,0,0,0,11,0,0,0,0,11,124,5,0,3,5,139
SSC51015,141,0,0,0,0,144,110,3,0,0,0,118,96,3,0,0,0,105,12,0,0,0,0,14,46,0,0,0,0,51,3,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,165,14,0,0,0,175,0,0,0,0,0,0,14,0,0,0,0,10,426,13,0,0,3,452
SSC51016,392,8,0,0,0,400,505,10,0,0,0,519,40,10,0,0,0,51,0,0,0,0,0,0,42,10,0,0,0,56,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,97,20,0,0,0,117,0,0,0,0,0,0,29,0,0,0,0,29,1025,35,0,0,0,1061
SSC51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51020,875,176,33,0,3,1080,601,142,35,0,6,786,219,113,45,0,0,381,3,0,0,0,0,4,123,53,14,0,0,187,0,0,0,0,0,0,8,0,0,0,0,10,3,4,0,0,0,5,350,170,66,0,3,589,8,3,0,0,0,11,30,7,3,0,3,46,1868,496,129,5,12,2514
SSC51021,374,0,12,0,0,379,313,0,0,0,0,321,23,0,0,0,0,27,0,0,0,0,0,0,20,0,0,0,0,26,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,57,0,3,0,0,61,3,0,0,0,0,3,23,0,0,0,0,23,766,0,18,0,0,782
SSC51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51024,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC51025,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SSC51026,337,25,0,0,0,360,440,7,0,0,0,448,148,7,0,0,0,158,11,5,0,0,0,17,94,10,0,0,0,107,3,0,0,0,0,3,21,0,0,0,0,16,4,0,0,0,0,4,277,23,0,0,0,304,7,0,0,0,0,7,27,0,0,0,0,29,1087,55,0,0,3,1146
SSC51027,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SSC51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51030,95,0,0,0,3,95,173,0,0,4,0,175,10,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,35,0,0,0,0,31,3,0,0,0,0,4,11,0,0,0,0,11,306,0,0,3,3,316
SSC51031,19,0,0,0,0,21,22,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,52,0,0,0,0,48
SSC51032,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,49,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,7,61,0,3,0,0,64,0,0,0,0,0,0,6,0,0,0,0,10,71,4,3,0,0,83
SSC51033,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC51034,59,0,0,0,0,60,29,0,0,0,0,29,0,0,0,0,0,0,13,3,0,0,0,19,12,0,0,0,0,16,0,3,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,32,9,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,7,128,8,0,0,0,139
SSC51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,8
SSC51037,664,30,0,0,0,695,894,40,0,0,0,936,173,16,0,0,0,188,0,0,0,0,0,3,110,14,0,0,0,120,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,287,28,0,0,0,318,4,0,0,0,0,4,26,3,0,0,0,34,1884,100,0,0,0,1985
SSC51038,25,0,0,0,0,29,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,3,0,54
SSC51039,49,0,0,3,0,53,23,0,0,0,0,23,0,0,0,0,0,0,28,0,0,0,0,28,14,0,0,0,0,14,3,0,0,0,0,3,12,0,0,0,0,18,7,0,0,3,0,11,69,0,0,3,0,67,0,0,0,0,0,0,5,0,0,0,0,5,145,0,0,10,0,150
SSC51040,16,0,0,0,0,16,54,3,0,0,0,57,8,8,0,0,0,15,3,0,0,0,0,3,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,87,17,0,0,0,102
SSC51041,24,0,0,0,0,24,26,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,3,64
SSC51042,13,0,0,0,0,14,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SSC51043,17,0,0,0,0,17,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,20
SSC51044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3
SSC51045,443,26,0,13,6,484,447,3,0,0,0,447,63,8,0,0,0,72,3,0,0,0,0,5,48,11,0,0,3,58,0,21,0,0,0,22,5,0,0,0,0,7,3,0,0,0,0,3,125,35,0,0,3,162,13,12,0,0,0,23,23,8,0,3,0,31,1047,83,0,14,6,1151
SSC51046,124,0,0,0,0,129,202,0,0,0,0,202,21,0,0,0,0,21,3,0,0,0,0,3,35,0,0,0,0,35,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,59,0,0,0,0,62,3,0,0,0,0,3,10,0,0,0,0,10,397,0,0,0,0,404
SSC51047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,6
SSC51048,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC51049,19,0,0,0,0,20,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,47
SSC51050,459,27,0,0,0,487,682,50,0,0,0,735,121,29,0,0,0,151,11,9,0,0,0,15,74,24,0,0,0,93,0,0,0,0,0,0,9,0,0,0,0,7,8,0,0,0,0,8,213,60,0,0,0,275,3,0,0,0,0,3,28,0,0,0,0,29,1386,137,0,0,0,1524
