SSC_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SSC50845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50848,34,5,0,0,0,37,11,4,0,0,0,18,10,3,0,0,0,15,25,5,3,0,0,27,42,11,0,0,0,55,78,20,3,0,0,104,89,29,0,0,0,116,98,5,0,0,0,106,27,3,0,0,0,28,8,4,0,0,0,8,4,3,0,0,0,8,29,0,0,0,0,29,447,89,9,0,0,550
SSC50849,7,0,0,0,0,7,7,0,0,0,0,7,3,0,0,0,0,3,12,0,0,0,0,12,17,0,0,0,0,17,47,0,0,0,0,45,42,0,0,0,0,47,14,0,0,0,3,16,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,157,0,0,0,5,163
SSC50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,23,0,0,0,0,23
SSC50854,14,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,14,12,0,0,0,0,12,23,0,0,0,0,25,53,0,0,3,0,54,71,0,0,0,0,77,85,0,0,0,0,85,92,0,0,0,0,94,38,0,0,0,0,40,17,0,0,0,0,17,421,0,0,4,3,435
SSC50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50856,8,0,0,0,0,8,4,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,17,0,0,0,0,17,39,0,0,0,0,37,57,0,0,0,0,57,66,0,0,0,0,66,24,0,0,0,0,24,12,0,0,0,0,12,16,0,0,0,0,16,16,0,0,0,0,16,265,0,0,0,0,267
SSC50857,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21
SSC50858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SSC50859,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50862,22,0,0,0,0,19,11,0,0,0,0,12,8,0,0,0,0,10,15,5,0,0,0,23,31,7,0,0,0,36,67,7,0,0,0,75,84,12,0,0,0,93,125,6,0,0,0,131,38,9,0,0,0,47,20,0,0,0,0,23,6,3,0,0,0,7,11,0,0,0,0,11,441,46,3,0,0,490
SSC50863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50864,48,8,3,0,0,65,35,4,3,3,0,40,32,0,0,0,0,36,62,3,0,0,0,66,87,3,0,0,0,95,257,13,5,3,0,276,372,13,11,3,3,402,405,15,3,0,0,428,119,3,0,0,0,123,41,0,0,0,0,47,27,0,0,0,0,30,60,3,0,0,0,62,1546,73,35,9,6,1676
SSC50865,40,7,0,0,0,43,9,0,0,0,0,9,12,4,0,0,0,18,18,0,0,0,0,18,26,0,0,0,0,27,86,18,0,0,0,96,116,14,0,0,0,130,218,29,0,0,0,246,167,19,0,0,3,180,154,5,0,0,0,157,63,3,0,0,0,62,33,0,0,0,0,33,933,93,0,0,0,1029
SSC50866,14,0,0,0,0,14,13,0,0,0,0,13,4,0,0,0,0,4,11,0,0,0,0,11,11,0,0,0,0,11,43,0,0,0,0,43,52,0,0,0,0,52,142,0,0,0,0,142,92,3,0,0,0,92,75,0,0,0,0,80,31,0,0,0,0,31,20,0,0,0,0,20,497,3,0,0,0,502
SSC50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50870,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,13,0,0,0,0,13,18,0,0,0,0,14,32,0,0,0,0,32,22,0,0,0,0,22,11,0,0,0,0,11,8,0,0,0,0,8,10,0,0,0,0,10,128,0,0,0,0,128
SSC50871,8,3,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,8,3,3,0,0,0,8,14,4,0,0,0,16,20,5,0,0,0,30,19,0,0,0,0,19,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,7,85,23,0,0,0,104
SSC50872,31,0,0,0,0,31,10,0,0,0,0,10,11,0,0,0,0,11,22,0,0,0,0,22,20,0,0,0,0,20,102,3,0,0,0,99,96,0,0,0,0,96,162,5,0,0,0,166,127,0,0,0,0,127,88,0,0,0,0,84,53,0,0,0,0,50,36,0,0,0,0,36,751,4,0,0,0,758
SSC50873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50874,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SSC50875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50879,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50881,29,8,5,0,0,40,8,10,0,0,0,22,16,9,3,0,0,21,11,12,4,0,0,35,21,5,3,0,0,32,69,36,15,0,0,120,86,44,13,0,0,149,53,24,16,0,0,93,13,4,14,0,0,26,9,7,18,0,0,30,5,7,14,0,0,22,19,8,3,0,0,29,338,172,97,0,0,609
SSC50882,13,0,0,0,0,13,13,0,0,0,0,17,13,0,0,0,0,14,37,3,0,0,0,41,47,0,0,0,0,50,149,4,0,0,0,156,102,0,0,0,0,102,69,0,0,0,0,69,17,0,0,0,0,17,15,0,0,0,0,15,6,0,0,0,0,6,22,0,0,0,0,22,508,9,3,0,0,527
SSC50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50884,33,3,0,0,0,34,5,0,0,0,0,9,8,0,0,0,0,9,9,0,0,0,0,9,12,3,0,0,0,13,30,4,0,0,0,39,42,4,3,0,0,45,69,14,0,0,0,91,51,6,0,0,0,59,91,13,0,0,0,109,80,7,0,0,3,86,11,0,0,0,0,11,452,63,4,0,3,523
SSC50885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SSC50886,80,9,0,0,0,91,42,0,0,0,0,46,23,3,0,0,0,27,55,5,0,0,0,60,67,0,0,0,0,69,215,8,0,0,0,221,240,14,0,0,0,259,384,28,0,0,0,411,201,5,0,0,0,209,102,6,0,0,0,103,29,0,0,0,0,34,45,8,0,0,0,54,1484,92,0,0,0,1576
SSC50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC50888,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,14,0,0,0,0,14,5,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,6,4,0,0,0,0,4,50,0,0,3,0,50
SSC50889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC50890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50891,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,15,4,0,0,0,0,4,15,0,0,0,0,13,11,0,0,0,0,11,0,0,0,0,0,0,70,0,0,0,0,66
SSC50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50893,51,0,0,0,0,51,22,0,0,0,0,28,18,0,0,0,0,18,40,3,0,0,0,44,54,3,0,0,0,56,135,9,0,0,0,151,195,3,0,3,0,202,262,4,0,4,0,266,101,4,0,0,0,108,89,0,0,0,0,89,37,0,0,0,0,37,51,0,0,0,0,55,1068,25,0,8,3,1102
SSC50894,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,22,0,0,0,0,22,10,0,0,0,0,10,20,0,0,0,0,20,24,0,0,0,0,24,5,0,0,0,0,5,123,0,0,0,0,123
SSC50895,21,0,0,0,0,26,5,3,0,0,0,10,7,0,0,0,0,8,8,0,0,0,0,8,10,0,0,0,0,10,21,3,0,0,0,21,26,3,0,0,0,28,38,0,0,0,0,34,25,3,0,0,0,28,52,4,0,0,0,57,55,3,0,0,0,66,19,0,0,0,0,19,277,23,3,0,4,303
SSC50896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50901,17,0,0,0,0,17,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,13,20,0,0,0,0,20,24,0,0,0,0,25,46,0,0,0,0,48,65,0,0,0,0,62,26,0,0,0,0,26,11,0,0,0,0,11,7,0,0,0,0,7,237,3,0,0,0,247
SSC50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9
SSC50904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50906,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC50907,51,24,9,0,0,89,10,8,12,0,0,32,9,9,10,0,0,20,19,24,12,0,0,52,29,18,17,0,0,65,57,79,83,0,3,215,61,114,108,0,0,283,131,162,86,0,3,382,92,76,32,0,0,196,139,59,15,0,0,218,96,21,3,0,0,122,33,9,5,0,0,53,720,599,404,0,3,1723
SSC50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50910,20,0,0,0,0,20,12,0,0,0,0,12,3,0,0,0,0,3,12,0,0,0,0,12,19,0,0,0,0,19,85,3,0,0,0,85,109,0,0,0,0,115,166,0,0,0,0,166,53,0,0,0,0,53,20,0,0,0,0,20,7,0,0,0,0,7,26,0,0,0,0,26,538,3,0,0,0,545
SSC50911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50912,40,4,0,0,0,47,8,0,0,0,0,8,21,0,0,0,0,19,24,3,0,0,0,25,34,0,0,0,0,38,116,6,0,0,0,121,207,13,0,0,0,219,492,10,0,0,4,504,173,5,0,0,0,183,61,0,0,0,0,61,16,0,0,0,0,17,33,3,0,0,0,41,1240,44,0,0,4,1281
SSC50913,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,33
SSC50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50915,21,0,0,0,0,21,15,0,0,0,0,15,12,0,0,0,0,12,29,3,0,0,0,31,28,0,0,0,0,28,103,0,7,0,0,107,91,0,0,0,0,97,52,0,3,0,0,55,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,12,0,0,0,0,12,380,4,10,0,0,398
SSC50916,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17
SSC50917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50918,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,27
SSC50919,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC50920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18
SSC50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50922,27,11,0,0,0,36,10,0,0,0,0,12,3,5,0,0,0,6,17,3,0,0,0,17,26,12,0,0,0,36,69,15,3,0,0,90,49,10,0,0,0,60,126,39,0,0,4,166,80,27,0,0,0,109,167,22,0,0,0,186,92,6,0,0,3,106,23,6,0,0,0,28,700,143,3,0,8,856
